Date, Experience, Questions
2010-12-16 06:26:18.87,i sent out my resume online and a recruiter contacted me after a couple of days  requesting a pre screen phone chat. he generally wanted to know more about my background and let me know about the process ahead. he  then  went ahead and scheduled my first phone screen with an engineer in ads department. the screen went ok  i guess but the interviewer seemed too insincere with the smalltalk and job related questions. i gave an answer to the question  he thought me that the answer is fine but it may not be complete and told me to email him a better one if i might find. right after the interview  i rewrote another solution and emailed it to him. after about a week  the recruiter contacted me again to schedule a new screen. this time  i was slow and a bit erroneous to give the correct answer. what s interesting was that the recruiter was kind enough to phone me to tell me that they won t go ahead with an offer this time.,an ambiguous design problem for which they expect the interviewee to fill in assume various parameters.   answer question
2010-09-24 17:36:14.2,two phone interviews  followed by an on site interview. the first phone screen tested c systems programming knowledge  the second consisted of simple algorithm problems that required writing code on google docs shared with interviewer. great interviewers  on site was similar but also consisted problems to do with design of systems  and back of the envelope estimation of various quantities.,find median given two sorted arrays   2 answers
2012-06-14 11:12:31.25,the process itself was slow and took several months. there were multiple phone interviews and there were several weeks of gap between the interviews. that is the only negative feedback. communication was good  good followups and responses to emails. the onsite interview experience was great. there was one phone interview and 5 onsite interviews.,serialize an array of integers in an arbitrary way. imagine a 4x4 grid where the cells are visited in a snakelike pattern.   5 answers
2011-06-18 13:39:24.99,the interviewer asked a challenging but somewhat arbitrary question on how to serialize an array in a particular way. i spent a good amount of time trying to divine the pattern but didn t get much traction with it. i don t feel like my performance on that question adequately reflected my talent level or effectiveness building software. i m still disappointed about the outcome to be honest.,many questions about advanced c   language features such as solutions to the  diamond  multiple inheritance problem and how to implement a virtual constructor.   answer question also many questions about data structures  sorting algorithms  and program complexity  big o .   answer question
2010-11-11 13:25:01.723,it might take longer on average  but being referred by an employee usually helps speed things along. in fact  they sometimes skip the phone interview for exceptional cases. the on site visit consists of 4 5 1 1 interviews that last for about 4 5 hours total  with lunch included. once interviewed  your results are discussed by a panel  then passed on to hq for further analysis approval offer  if applicable. everyone i met with or spoke to was very friendly and prompt with followups. it was a gruelling but positive interview experience.,it is a phone interview. given a box of pencils with different colors  design an algorithm to find the duplicate pencils with the same color.   1 answer
2010-11-17 13:37:17.767,phone interview and then on site.,btree traversal   answer question
2011-02-02 06:57:09.51,one phone interview  after that called for onsite interview. five guys interviewed  each for 1 hour,how to efficiently sort a pivoted array   2 answers
2010-08-26 21:47:51.533,basically they did not review anything  no details on position or anything like that. they did not seem to care about my experience  just my knowledge of algorithms and data structures. very confusing information provided from recruiter.,No Question
Date, Experience, Questions
2010-09-09 09:23:40.58,two phone interviews  both were very technical. interviewers were no so much interested in personality or background. typically they went straight to the technical stuff. each interview consisted of approximately 4 5 questions. an example questions was  if you had a days worth of queries  how would you sort the queries by the letter q  and then return a sufficiently random sample of 1000 queries. how do you ensure randomness ,an example questions was  if you had a days worth of queries  how would you sort the queries by the letter q  and then return a sufficiently random sample of 1000 queries. how do you ensure randomness    answer question
2010-09-04 20:23:10.82,phone interview is lots of oop concept and database question onsite interview is coding coding and coding  a little bit questions about my previous interview,a database table with no primary key  and you have two rows with exactly same data  now you want to delete one row  how you going to make sure it is deleting the second one not the first one or vice versa    1 answer
2010-10-31 22:53:06.027,asked basic algorithm data structure questions  which is not programming language specific. i think i did well  but got reject email a week later. i think they are focusing on finding people who look smart  and act smart  rather than actually smart people or people solving very difficult problem or with deep knowledge.,the complexity of data structures  actual writing the sorting code on google doc.   answer question
2010-08-02 16:21:02.54,the whole process was excessively long  almost 4 months passed between submitting a resume  and the last round of interviews. i met a total of 7 engineers and one hr person. half of these people had worked at the office for less than 1 year. two of the more experienced engineers made several comments during problem sessions which seemed unprofessional to me  or as though they had fairly poor interpersonal skills. two of the people who interviewed me seemed to be very young  these were probably the nicest people i met there  although i wondered why someone barely out of university was tasked with evaluating my skill set. despite providing a very detailed resume  and being present for two onsite interviews totaling over 7 hours  no one asked any serious questions about my background. all the interviewers focused on undergraduate level programming problems in the areas of data structures  graphs and a basic architecture question. there were no behavioral questions  i had no opportunities to explain my past work experience. the company has a very good reputation overall  although it didn t seem to be fully represented by the people that i met. i m not too disappointed about not being offered a job.,i was asked questions in the areas of data structures  graphs  and architectures.   1 answer
2010-09-10 23:28:30.763,so a google recruiter calls me and i get all excited. i m fairly happy with my current employer  but  after all  it s google. i talk to the recruiter and we discuss a few things like where i would like to work  etc. i ask them     are you looking for any particular background   web  databases  storage  networking      oh  no no  we re just looking for generally smart people.  ok fair enough. recruiter 1 hands me off to recruiter 2. recruiter 2 then hands me off to recruiter 3 who s  finally  local to my area. cool. step 1  phone interview. i talk to a  person who is around my level . they ask me to write some code using google docs. pretty easy. step 2  round 1. two one hour sessions. both times i m given some code printouts  in language of my choice  and asked deeply technical questions. the first hour is in the form of  this code does not work  why  ok you found a bug  fix it. ok now when we run this  it does this  why  ... and so forth. the second hour  there s a lot more code and two interviewers at once. i was told that one of them is a  junior interviewer . the problem is  they interrupt each other asking questions as i m trying to solve things on the board. as i try to explain a solution to interviewer 1  interviewer 2 randomly jumps in   so what do you think the running time is   nice way to stress one out... at the end of that  they tell me it s ok to be a little stressed out. step 3  round 2. three one hour sessions. now  each time  i am not given much and asked to write code on the board. i felt like i did ok with interviewers 1 and 2 but interviewer 3 was very difficult to communicate with. he would describe a board game puzzle in a very silent manner and then not really ask a question. several times i had to ask him  uhh  i guess you would like me to write a function that does xyz   and then get a very subtle nod back. i wrote some stuff but couldn t tell if he was impressed  indifferent  or expected something else completely. in any case  i feel like that was the part i blew. note that at no point were my experience  past employment accomplishments  management skills  personality  interests  or career goals ever discussed. step 4  wait for two weeks. after a week i emailed the recruiter and the response was  sorry  one of the people who interviewed you had not submitted their feedback yet . i showed that to some very senior developers in my network who laughed and said  dude  that s a good sign that the organization is slowly rotting . step 5  get rejection voicemail. the reason being that i m  not quite the right fit for the engineering roles we have open . fair enough.  we re generally looking for smart people  came to mind. thanks a lot google     step 6  two weeks later get a phone call from google recruiter 4 who wants to talk to me about employment opportunities at google  no joke  i told her i m not  generally smart .,given a set of shapes in 2d space  and a coordinate pair  write a routine that returns true if any of the shapes overlap the coordinate pair.   3 answers
2010-08-30 20:08:45.51,contacted by recruiter for gis developer position.,given a file with a set of file names  write shell script to rename all these files.   answer question
2010-08-07 09:47:12.483,recruiter contacted me from an employee referral. from there  i submitted my resume and was invited for an onsite interview. the onsite consisted of a series of 1 1 sessions for about half a day and included an informal lunch. each session started with me describing previous projects i had worked on  then moved into technical questions about algorithms problem solving. they generally followed the normal pattern  how would solve such a problem  can you implement this in code  what s the complexity  can you do better  i left with a brief but excellent impression of google. those who i interacted with seemed genuinely happy to be there  and the culture appeared quite healthy. most building entrances featured posted flyers for numerous activities  ranging from invited speakers to purely social outings.,suppose you have an arbitrarily connected graph with n nodes. come up with an algorithm to identify each set of connected nodes  i.e. identify all the islands in the graph . what s the complexity  can you find a solution in o n log n     5 answers
2010-07-08 11:17:24.897,i had a telephonic call which lasted for about an hour or so. the interviewer was quite helping. he introduced himself  asked about my current profile and then moved on to technical questions. i was asked two questions 1 given a bit array matrix  find the number of groups of 1 2 find the number of set bits in a number,find the number f set bits in an integer   4 answers
2010-07-23 21:33:33.147,i received an email from a google recruiter who located me on linkedin  inviting me to interview. i replied saying i was interested and   i had a phone call a couple of days after  with the recruiter where he explained the process to me  essentially  it was gonna be a 45 minutes technical phone interview followed by an all day on site interview. i was also offered a choice of many locations  as google seems to be hiring a lot in all their offices. a week later  the phone interview took place. the interviewer introduced himself and we had a little chat about the way the interview would be conducted. i was offered a wide choice for the language i would code my solutions in even though the recruiter had only mentioned python and c  . and then followed the questions. after it was done  i had the opportunity to ask a few questions myself about the position and life at google. i was then told that the initial recruiter would contact me again after the hiring committee had made its decision about taking whether to take me to the next stage.,write a function that takes the ordinal number of a column in a spreadsheet and returns the label of that column  i.e. 1   gt  a 2   gt  b  26   gt  z  27  gt aa   7 answers what is the use of the equals   and hashcode   methods in java    answer question implement the iterator pattern with a class that will be constructed using two iterable objects and that will iterate through the elements of both objects   answer question
2010-07-14 11:37:21.53,was not hard. i think i did well. one phone interview  then onsite interviews   met with 6 engineers  4 of them asked technical questions. but they still did not hire me  and i do not know why.,efficiently search for an input word in an unbounded dictionary.   4 answers
Date, Experience, Questions
2010-07-08 11:17:24.897,i had a telephonic call which lasted for about an hour or so. the interviewer was quite helping. he introduced himself  asked about my current profile and then moved on to technical questions. i was asked two questions 1 given a bit array matrix  find the number of groups of 1 2 find the number of set bits in a number,find the number f set bits in an integer   4 answers
2010-07-23 21:33:33.147,i received an email from a google recruiter who located me on linkedin  inviting me to interview. i replied saying i was interested and   i had a phone call a couple of days after  with the recruiter where he explained the process to me  essentially  it was gonna be a 45 minutes technical phone interview followed by an all day on site interview. i was also offered a choice of many locations  as google seems to be hiring a lot in all their offices. a week later  the phone interview took place. the interviewer introduced himself and we had a little chat about the way the interview would be conducted. i was offered a wide choice for the language i would code my solutions in even though the recruiter had only mentioned python and c  . and then followed the questions. after it was done  i had the opportunity to ask a few questions myself about the position and life at google. i was then told that the initial recruiter would contact me again after the hiring committee had made its decision about taking whether to take me to the next stage.,write a function that takes the ordinal number of a column in a spreadsheet and returns the label of that column  i.e. 1   gt  a 2   gt  b  26   gt  z  27  gt aa   7 answers what is the use of the equals   and hashcode   methods in java    answer question implement the iterator pattern with a class that will be constructed using two iterable objects and that will iterate through the elements of both objects   answer question
2010-07-14 11:37:21.53,was not hard. i think i did well. one phone interview  then onsite interviews   met with 6 engineers  4 of them asked technical questions. but they still did not hire me  and i do not know why.,efficiently search for an input word in an unbounded dictionary.   4 answers
2013-05-07 05:21:54.337,45 min phone screen   i was asked to implement a stack in a language of my choice   i chose c  . i was then asked about how to make it more efficient   until there were no more improvements. i was asked specific questions about my cv   such as how did i implement such and such. then i was asked to visit the office   i had 5 interviews. the first interview  i was asked how to implement a drawline   function. and also asked how i would create test cases   tdd  . second interview i was asked how to find a particular record with a given date out of a set of records. third interview i was asked a really obscure problem which i can t remember. fourth interview was about how to implement queue behaviour with 2 stacks. fifth interview was an algorithm for string operations. remember to work on your hr type answers  not just technical questions.,binary and bitshifting. i can t remember what exactly  but it was hard. learn about negating integers and bitwise arithmetic.   answer question
2010-06-10 20:38:33.69,got contacted by recruiter  had to choose which location and position  i wasn t actually looking for any particular position  so software engineering it is. phone interview was ok and then got invited for on site interview. 5 rounds in a day  45 minutes each. with 1 hr lunch in between. i had to write code on white board for all of them. i think it was really difficult and plus the jetlag it was really exhausting.,use mutex and semaphore to implement producer consumer problem   2 answers
2010-07-12 09:55:40.867,first the recruiter contacted me and arranged technical phone screens. after 3 phone screens  i received an on site interview. five engineers interviewed me on algorithms and designs.,a. given a function double f double x   0 lt  x lt  1  f x  is increasing. f 0  lt 0  f 1  gt 0. find x s.t. f x  approx 0.   4 answers
2011-06-23 08:13:59.337,called by recruiter  then scheduled the phone interview. the phone interview include coding.. and other algorithms stuffs.,merge sort   answer question
2011-06-24 13:20:17.413,that guy asked me a few very tough questions got to be solved by bit manipulation. and it did take me some time to think up the solution. then i started to code and made some mistakes but he corrected me right away and i fixed the bugs in time. and we discussed something related to database design and design pattern. it is relatively easy compared to the former math questions. and in the end  we discussed some google up to date technics.,some bit manipulation question   answer question
2011-08-03 08:39:58.06,first off i had a phone interview that lasted for 45 minutes. i also had to write code on my computer and the interviewer was able to see it. after 2 weeks was invidet for on site interview. very technical questions.,implement dijkstras algorithm   2 answers
2010-05-27 18:30:50.12,i applied online and also asked a contact at google to recommend me for a software engineer role. i had a first phone interview that was not really technical. they asked some basic questions about networking  and linux commands. they also asked why i applied and the interviewer was happy and said i would fit the job very well. we scheduled a technical phone interview with a us software engineer. the guy was not really friendly and asked some questions about algorithms. i thought it went ok although i did not feel that i was really good.,given two arrays  print all common elements   1 answer
Date, Experience, Questions
2011-10-27 08:25:33.993,interviewed on 1 1 phone call  asked about previous projects and coding questions,implementing a system for fast anagrams retrieval given a large file of words   2 answers
2012-03-22 00:20:36.747,a google recruiter has sent me an email and asked to arrange an interview. i had two interviews. the first one did not go well  but i got another chance. unfortunately  the other interview did not go well also  so i did not get an offer.,you are given an array that represents bills in certain currency  for example 1  2  5  10  and an amount  for example 17. you should output the number of possible combinations of bills that sum to the given amount. for example   10  5  2  is valid combination   10  5  1  1  also. i did not ask questions like does the order of bills matter  i.e. is  10  5  2  same as  2  10  5 .   7 answers write a program that reads a file  randomizes it s lines and writes the output to another file.   answer question
2011-09-21 20:34:54.653,had grueling technical interviews.,how would you reverse a linked list    3 answers find the most frequent letters in a string.   3 answers
2010-08-03 06:01:33.323,the process consisted of eight technical 1 1 interviews  all concerning basic problems and algorithms in computer science. the interviews were done on site with various software engineers and team leaders at google. even after finishing the interviews i still had to go through 3 committees who review the interview results and decide about an offer. everyone was very cordial and pleasant.,how would you implement google spelling correction algorithms    3 answers
2010-03-29 18:08:19.8,5 questions first  two array a    b    you need to compute b i    a 0  ...a i 1  a i 1  ...a n  second  design a structure have these two functions  insert  getmedian  discuss the time complexity third  given two string a  b tell whether a is a substring of b fourth  given two string with equal length  tell whether they are anagram. fifth  you have a list of parking lots with only one empty lot  how to change the cars to a different sequence while using only that one empty lot,design a structure have these two functions  insert  getmedian  discuss the time complexity   2 answers
2010-04-28 01:32:52.983,there were two back to back phone interviews. the first interview started with some general questions   work experience  projects  etc. then the interviewer asked me a few questions to find big o  of a few algorithms and a question on scalability. the second interview was a coding interview. asked me 3 coding questions dealing with strings and trees. the code was shared on a google doc.,question about scalability  how would you sort a huge file   one that can not fit in memory    2 answers in place string reversal.   1 answer given two strings  say string a  string b . write a function that returns string a   string b.   2 answers for a n node tree  you are given a left leaf node pointer and right leaf node pointer. write a function to find the number of nodes between the leaves pointed by the left and the right pointer.   1 answer
2010-04-29 13:31:39.673,quick phone call with a recruiter to schedule two interviews. she asked me what language i d like to be interviewed in. my recent experience is primarily c  but i was expecting to be given the sort of high level algorithmic problems for which having to build my own data structures would be too time consuming  so i said i would prefer c  . we scheduled my interview to be two weeks away to give me some time to teach myself c   and the stl. i was supposed to have two interviews on the same day  but one of the interviewers never called me. the one who did call was very friendly and intelligent  but i was caught a bit off guard that all he wanted to ask me were c string manipulation questions. i d normally be good at this sort of stuff  but i was surprised and i panicked  and i didn t do as well as i should have. my other interview was rescheduled for a couple of days later. once again  i really liked me interviewer. he asked me some higher level algorithmic questions  with a bit of an ai bent to the them. interesting stuff. it was interesting stuff  and i eventually came to the solutions he was looking for  but it took some prompting. in the end  i wasn t invited to a second round of interviews and i wasn t particularly surprised by this. there s a huge difference between writing your own code on your own time or even on a test in school and writing code with someone watching your every keystroke. i found it very stressful. the questions they asked me weren t particularly difficult  but the context in which i had to solve them wasn t something i was ready for.,design and write a sudoku solver.   1 answer
2010-04-23 18:18:14.387,i initially had 2 phone interviews which went well. ds algorithm questions were asked. i was also made to code on google docs. both the interviewers were nice. onsite i had 3 interviews and all the problems were coding problems. i did well during onsite except for one interview. interviewers were nice and i also liked the place very much. everybody was nice. i think i will definitely reapply.,given a set of integers find if two elements sum to a given value.   3 answers
2010-09-21 07:10:29.507,the phone interview went on well  the interviewer created a google doc where i can type things on it and he can actually see the code that i am writing. it is a question of printing all possible shortest paths from one point to another in a grid. i wrote in c    not very fast but at least correct. he seems also satisfied with my solution but then they said the position is filled.,print all shortest paths in a grid  cartesian   given the starting and the ending point.   3 answers
2010-05-21 14:43:13.363,1 phone interview   1 onsite interview all technical questions even for non cs candidate contents  data structure  algorithm  system design the onsite interview is tough. interviewers are polite but some of them are not very friendly... the on site interview process is high pressure. the key goals in the interviewer is to evaluate your computer science technical ability but nothing else   which means  they basically have no interests in your other strengths. my overall impression is that the interviewers there are less experienced than the interviewers i have met in other companies.,design algorithm to reverse the content in the memory.   answer question
Date, Experience, Questions
2010-03-09 14:14:32.767,the phone interview was scheduled immediatelty after i had some chat with the recruiter regarding what i am doing currently and whats my background the phone interview lasted for about 45 min. i was asked 1  if you are given 2 apis as put key  value  and get key  and are asked to design a dictionary ..which 2 datastructures will you use...which is better one    time vs space  2  there is a vector of strings. you have to form a single string out of them to be passed over the network and again when you get that single string you have to rebuild all the indivisual strings again.,which 2 datastructures will you use to design a dictionary .   2 answers
2010-04-27 10:44:33.21,they are not into specialists. most likely they ll neglect your education  expertise.  they don t tell know which group you ll be assigned to if you get the job.  interviewers don t show any interest in your career plans or what you would like to do. they have an attitude as if everyone is dying to work for google.,implement the overlap area of two rectangles.   answer question
2010-10-07 11:41:30.67,required to know a lot about algorithms. it is an iq test and you need to choose one language you are proficient in. the interviewer will ask you to solve a problem about using this language in real time. algorithms is the key and just skim over some syntax stuff. again get a book on algorithms and read it.,write a program to do carry out one of your favorite sorting algorithms   1 answer
2010-09-20 14:56:16.107,had 2 phone interviews. sirst one went ok but didn t do quite as well on the 2nd one and was not offered a job subsequently.,describe the tcp handshake and some questions regarding low level tcp ip protocol details.   answer question write a regular expression to match a machine s mac address   3 answers write an algorithm to test if n is power of 2   3 answers given 2 numbers x and y  check if x is an integer power of y. for instance  x   8  y   2 would return true and x   10 and y   2 would return false since the first one is an integer power but the second isn t.   6 answers
2010-06-19 16:17:13.033,i submitted my cv online  then a hr from google contacted me a couple of days later to arrange an onsite interview. the onsite interview is composed of 4 round. each round is 1 1 interview and lasts 45 minutes. interview questions mainly focus on algorithm and data structure  and java.,given the pre order and in order traversing result of a binary tree  write a function to rebuild the tree.   5 answers how to reverse a tree   answer question
2010-07-01 07:21:17.12,as many people know  google is definitely one of the best companies to work in the world. interviewers are usually intelligent and vivid. a campus recruiter contacted me via email  and made a schedule to have a talk over the phone. he checked my background and interests and explained the general interview process in google. here  you may realize later that it is also a part of evaluation process. he or she tries to see your enthusiasm for digging into new technologies in google and how you can fit yourself into google. a week later  i ve got a technical interview with an engineer. we spent a half of scheduled interview time  20 min  to introduce my experiences and q a about some skills and notion. then  he asked a simple coding question and requested a solution for a scalability problem.,writing the code to convert numeric amount of price into english words.   3 answers
2010-04-05 11:10:36.81,i had a technical phone interview. they asked some questions about data structures  binary trees  hash tables  etc . they asked me to work out a coding question in a language of my choice. this is done either through a google doc  or over the phone. have paper on hand  and be ready to code.,i was asked to determine whether two nodes were connected in a graph.   1 answer
2010-03-01 23:04:24.717,i was first given a questionnaire regarding my current skill set and what products services that i d like to work on. the recruiter stressed that they prioritize your stronger skill over your interests. next  i was given a phone interview. first  the interviewer asked about the past projects. he then asked a few open ended technical questions that involved data structures. i made a very silly counting mistake which the interviewer did not correct me on and realized after the interview was over. i surmised that i didn t get the offer and i was right.,describe the design and implementation of a tic tac toe game.   answer question describe the implementation  along with data structures  involved in making a program that  1. inserts a number 2. returns the median of all unique numbers   answer question
2010-03-08 17:59:17.173,the first interviewer asked me how to output a median value from a limited input buffer by using different data structures. the second interviewer asked how to output intersection of two ordered lists. the problem are not hard but i didn t approach the answer that fast and was turned down.,given an unlimited stream of input  output the median value at any moment.   answer question
2012-04-10 17:30:40.44,the interview was difficult,what do you expect in work   1 answer what s your strength   1 answer
Date, Experience, Questions
2010-03-01 23:04:24.717,i was first given a questionnaire regarding my current skill set and what products services that i d like to work on. the recruiter stressed that they prioritize your stronger skill over your interests. next  i was given a phone interview. first  the interviewer asked about the past projects. he then asked a few open ended technical questions that involved data structures. i made a very silly counting mistake which the interviewer did not correct me on and realized after the interview was over. i surmised that i didn t get the offer and i was right.,describe the design and implementation of a tic tac toe game.   answer question describe the implementation  along with data structures  involved in making a program that  1. inserts a number 2. returns the median of all unique numbers   answer question
2010-03-08 17:59:17.173,the first interviewer asked me how to output a median value from a limited input buffer by using different data structures. the second interviewer asked how to output intersection of two ordered lists. the problem are not hard but i didn t approach the answer that fast and was turned down.,given an unlimited stream of input  output the median value at any moment.   answer question
2012-04-10 17:30:40.44,the interview was difficult,what do you expect in work   1 answer what s your strength   1 answer
2010-02-08 18:10:06.88,applied online and was contacted by a recruiter a week later. had a phone interview the next week  where the interviewer asked a little bit about my past experience  a few language specific questions  programming concepts data structures and then gave me a coding assignment to mail back in an hour. received feedback within a few days that they wanted to bring me onsite for an interview  but that was around the holidays  so we didn t schedule anything until after the holiday season. i prepared for the interview by going over the links they provided  topcoder.com  etc  and dug up my old college course notes. when i got there  i had 5 interviews and a lunch. had to write code for all of the interviews  but the final interview was more high level and pseudocode was allowed.  the other interviews all required syntactically correct code . the interviews all took the same form   asked a little about something on my resume  a code question  analysis of your solution  big o  etc  and a design type question. there were no brain teasers or trivia questions. the one thing i did not like about the interviews   but am not at all surprised at   is that they aren t too interested in selling you on the company or helping you find out what working there would be like. none of the interviewers bothered to tell me what they did  what group they worked for or what their title was. i barely had time to ask any questions and almost felt like it wasn t important to some of them to leave room for me to ask questions. i ended up asking the recruiter all the questions after the interviews were over. the recruiter kept me informed throughout the process when my application passed from hiring committee to executive hiring committee. the total turnaround time from onsite interview to offer was less than 2 weeks   which doesn t sound as long as some of the other experiences posted. advice to anyone interviewing  know your stuff. if you don t have a solid knowledge of fundamentals   start studying. if you don t know how to analyze the running time of your algorithm   go learn. if you don t have experience coding   practice.,implement a function  f int n  to calculate the nth fibonacci number.   answer question
2010-01-24 17:41:23.957,phone interview with an engineer. he started with an introduction of himself and the position and then we dived right into a programming problem. he shared a google doc with me and asked me to type in the solution. afterwards  he asked me some java syntax questions.,given a string and a list of character mappings of the form  a  gt j k    d  gt r    t  gt r q e y   print out all the possible variants by applying the mapping to the original string. example  string  foo   mappings    o  gt 1 2    k  gt d l w  output  foo fo1 fo2 f1o f11 f12 f2o f21 f22   answer question
2010-02-11 14:04:21.29,asked why i wanted to work in google  what i could contribute to google. what project i had done that made me proud of and why. technical parts  i was asked to design and implement a garbage collection algorithm in any programming language. also needed to give out run time analysis.,design and implement a garbage collection algorithm in any programming language. also needed to give out run time analysis.   answer question
2010-02-19 17:33:41.933,5 interviewers  all are software engineers. they were nice and general algorithm c   questions are easy. you most of such questions online. the questions involving practical problems are tough. i stumbled over with hints from interviewers. on average i didn t impress them so i was turned down.,millions of cache entries  each with a unique key  stored in several servers. how to sort all entries whose key falls within a specified range using map reduce  what if one server has a very small range of keys  say 1 to 100  and another server has a very large range of keys  say 100 to 1000000   sorry i don t remember the answer.   answer question a very long single linked list  how to find the n th entry from the end.   3 answers
2010-03-09 22:51:45.863,started with talking to a recruiter who asked about my current work and what groups i would be interested within google. next was a phone interview  which used google docs to write a program. the on site interview lasted 5 hours and included lunch. the interviewers has a sheet that they took notes in  and following interviewers would refer to this sheet to determine what i had and hadn t been asked. each interviewer had a slightly different type of question  so i didn t get any duplicate questions  and most of the interviewers left time to ask questions at the end. we had a good amount of time set aside for lunch  and this gave us time to walk around the campus and chat  so when it was all done i had a good idea of what it would be like to work for google.,write a class that iterates through a list of lists with methods next and hasnext. next returns the next item in the list  and hasnext returns true or false depending on whether or not we are at the end of the list. example  i   iterator   1  2    3  4    i.next   returns 1 i.next   returns 2 i.hasnext   returns true i.next   returns 3 i.next   returns 4 i.hasnext returns false   answer question
2010-05-18 18:44:52.4,i was asked how to select both the maximal and minimal number from an array of integers. first to write down the recursive algorithm  then the non recursive. what is the minimal comparisons to find the maximal and minimal  how to prove that number is minimal  what is the best case for your algorithm.,find the maximal and minimal number in an array of integers   6 answers
2009-12-28 23:36:59.23,one of my friends was contacted by a google recruiter. he was not interested in interviewing at the time  but gave my name to the recruiter  who emailed me and requested my resume. after receiving my resume  the recruiter arranged a 45min technical phone interview  which consisted of one  soft  question  e.g. describe a current project and its challenges   one algorithm question  one java question  and one design question involving concurrency. the recruiter had previously mentioned there might be a second phone interview  but i did well enough in the first phone interview that my candidacy was forwarded to the on site interviews. i had five on site interviews  all of which focused on technical knowledge and problem solving skills. my lunch conversation was truly a conversation and not an interview   i was the one asking all the questions     although i enjoyed the interviews themselves  lunch was a wonderful experience. it was great to see all the engineers sitting together talking and interacting. there was an incredible sense of community  friendship  and potential.  that sounds pretty weird  but it s really what it felt like  i was asked only two soft questions the entire day and was not asked any brainteaser or logic puzzle questions. there was more emphasis on java knowledge than i expected. even though i was not asked any brainteaser or logic puzzle questions  i feel like studying them helped me improve my technique in approaching a new problem.,describe a current project. what was challenging about it  what did you learn from it    answer question what is the relationship between equals object o  and hashcode   in java  how would you implement each method    2 answers
Date, Experience, Questions
2010-06-17 09:57:29.463,the recruiter set up the phone round. i was asked only one question. about finding the number of ways to reach from point a to point b. the interviewer was from google maps team  and thus must be dealing with variants of question each day. another one asked me about how many days earth takes to go round the sun in one year. another one asked me to design an atm for kids.,how many rotations does earth make on its axis while going around the sun for one year.   7 answers
2011-02-18 00:44:39.27,referred by a friend. one phone interview. basic algorithm and coding question. and then onsite. met 5 people  4 technical interviewers and one lunch interviewer. the questions are diversified. some asked coding and algorithm questions  some asked design questions  and some asked debugging questions. it seems they want you to have good problem solving skills. for all the questions  there are followups. the typical follow up are  what if  types. for example  what if data is too large to fit in memory  what if you have a lot of machines to solve a problem  etc.,giving a windows size k and an array of size n  find the minimum of each window as it slides through the array.   7 answers
2009-12-15 22:45:58.1,had a phone interview organized by applying online. had a phone screen  which involved writing code using google docs. the process involved going through two interviews on the phone of forty five min each. the interviewer called  asked general stuff about what i had done before and why i wanted to join google. gave a brief background  mentioned the projects i had done. talked about the courses i had taken and how they would useful at google. went straight into the coding from there.,implement a random number generator such that the random number generated is always in a particular range. perform through time complexity analysis of it. how would you improve the solution.   answer question
2010-02-13 10:44:51.133,applied online and got a response from recruitment team saying my profile is impressive and so they would like to continue with process. 1 phone   with not so technical person asked prev exp skills what i do and why to join google. 2 with team lead of google doc asked ooo programming questions with algorithms and complexity.,difference between function overloading and overriding.   1 answer how would you find maximum element in an array of numbers.   3 answers how would you find maximum element in a list of items whcih implements comparator.   7 answers base class has one method takes argument as object and inherited class overrides it to pass string as parameter.if called with argument of object whcih method will be called   1 answer give us an example where you solved and handled some complex issue in current project   1 answer
2010-02-16 01:03:06.02,typical google interview  all day experience  met with multiple people  5 groups  with technical white board coding examples  sit down talking about different technical questions and scenarios best cases. many were difficult to get at first  some hints were given or pointing out of areas that could be improved  and given a chance to correct them. study algorithms  core computer science concepts  programming  best practices  everything on your resume  and hope for the best. unfortunately you pretty much have to ace each question  even one mistake in any one of the interviews will knock you out. with the high false negative rates  you just have to accept that as they ll move on to the next candidate.,write an iterator over multiple collections.   answer question
2009-11-13 15:13:35.74,initial phone screen with recruiter. a few days later  i was invited to take part in a technical phone interview of around 45 minutes   1 hour with an engineer  asking a range of questions and coding exercises to be completed online on a shared document. several days later i heard they wanted to progress. came on site for a series of 5 technical interviews of around 1 hour each. i had to answer technical questions on a wide range of topics and complete coding exercises on a whiteboard.,create an algorithm for a problem  optimize it  o   notation   answer question
2011-11-06 10:30:48.563,technical interview  basic computer science questions,given a list l of n numbers. write a function to return true if the sum of any two numbers of l equals to k  false otherwise.   3 answers find the number of connected components in a graph.   1 answer
2011-03-14 20:16:54.46,2 phone screens and in on site interview had 5 1 1 interviews.,find if there are two members of an array that sum to 10  10 and 0 count  but 10 alone does not .   4 answers
2010-02-12 13:07:57.857,it took over a month to get back to me after the online cv submission. the 7 weeks doesn t include that delay. initial talk with internal recruiter followed by a phone interview after work with a guy in new york. phone interview fairly easy  although it turned out i d been asked questions for a different role  more unix y role . after that  an on site day with 4x45 minute interviews. 3 of which were java based  coding on a whiteboard or paper. the other was software design  running through a proposed design for a well known google feature. feedback was mixed  so i was invited back for another day. next time  5 interviews. 4 java based questions on difficult algorithmic problems. 1 was more of a discussion on system design again. most interviewers were very informal and friendly  some were more reserved although none were agressive nasty. feedback was good this time  but not quite good enough given how few roles they had at the time. this is likely to have changed now that they are expanding their hiring efforts again in 2010.,develop an algorithm for finding the shortest distance between two words in a document. after the phone interview is over  take a few hours to develop a working example in c   and send it to the manager.   11 answers
