Date, Experience, Questions
2012-06-21 17:23:21.92,i had on site interview marathon consisting of several in person one to one interviews with managers and team members and one with hr person. the interview set was set up by the company recruiter over email communication. every interview had a smal qa session and then i was given one problem to solve and present it in corresponding way.,implement lru cache.   answer question given a filled sudoku table  implement a function verifying if all filled numbers satisy all sudoku rules.   answer question
2012-05-30 12:17:30.44,applied online  got a call from recruiter and scheduled for a 45 min phone in interview. all questions were from data structure . questions are given below how to find a tree is bst binary search tree   or not .    followed a recursive approach to solve this how to merge 2 sorted arrays in to one sortedarray,how to merge 2 sorted array in to one sorted array   1 answer how to find a tree is bst or not   1 answer
2012-06-01 04:16:53.23,first phone interview   find unique phone numbers in 50 000 files. second   code a class for playing cards that can handle shuffle and deal methods. the interviews were chill  but the first interviewer jumped straight into the question which threw me off a bit. the second one asked about previous projects etc. so that was better. very important to code correctly and not just the pseudo code. that was the mistake i made.,find unique phone numbers in 50 000 files   1 answer make a class for cards with shuffle and deal methods.   answer question
2012-06-05 15:30:22.667,apply on amazon.com with student   new grad position. job location is seattle. get an email from hr later to ask for an tech interview  and interview on phone for twice. they forgot to call me with the second phone interview  but reschedule after my reminder email. rejected in the end by an email.,what is multiple inheritance.   answer question write code to check palindrome.  15 min    answer question relationship between object and class.   answer question what is dynamic array in java.   answer question write code for priority queue.  1 hr    answer question
2012-06-01 11:45:20.483,applied online  got a quick reply for an invitation for a phone interview. scheduled to next week. interviewer was nice  asked to code a few problems and find the complexity on them  and analyze if you can do better.,find the maximum value in a stack  with constant complexity   3 answers find common entries between arrays   1 answer
2012-04-22 06:20:28.077,amazon hr contacted me and scheduled a phone interview. one of the development managers interviewed me  he gave very detailed explanation about the division and then asked some questions about past experience. then came the data structure and algorithm questions. every question asked was already posted on glassdoor. but i didn t had enough time to refresh my memory on them. i would let anyone applying to prepare at least 1 or 2 months before the interview.,check if bst is mirror   answer question
2012-04-18 21:26:47.11,the last interviewer seems busy  talking to her colleagues  and was not paying attention to me. that was a downer. all three interviewers were chinese. questions were easy  but i had bad cellphone reception that day. i guess it was my problem.,test if a tree is bst   1 answer design a parking system with lots of types of parking lot for different type of cars.   1 answer
2012-07-01 07:06:05.103,i was contacted by the recruiter regarding a job opportunity for sde position in bangalore location. the inter view process consisted of an online written test   2 face to face rounds . concentrate on data structures   algorithms  binary trees in particular is a very popular topic.,lowest common ancestor of two nodes in bst   1 answer given an inorder representation   how many bst s can be formed from it.   2 answers
2014-02-08 05:38:09.85,you should be good at problem solving. they will ask you some analytical reasoning questions. and if you head in the right direction. trust me interviewer will help you answer it. all you have to show is the right approach and zeal to solve the problem. you should be good at data structures and algorithms. practice recursion and divide and conquer problems from net and you should be good.,not any. all questions were good algorithmic problems.   answer question
Date, Experience, Questions
2012-05-13 22:26:47.693,first round was a written one. questions were asked from topics ranging from c c    os   networking and there were three subjective questions  which we had to code up right there second round was a telephonic interview i was asked two easy questions,how would you implement a trace route    1 answer how would you implement a cloud resource distribution system  go into detail about how jobs would be distributed.   answer question
2012-03-31 05:12:07.09,the recruiter contacted me and organized a few phone screens with skilled engineers. there was about 10 days between interviews. they asked intensely difficult technical questions  but were friendly and supportive. brush up on network protocols and hash tables  the next stage was 5 on site 1 1 interviews of about an hour each. very difficult  no offer yet...,print first  n  prime numbers   answer question given  n  integers  print the numbers given in a range   2 answers
2012-03-29 18:06:16.607,had 2 technical phone screen  focusing only on algorithms and data structures. 1st phone interview questions  print first  n  prime numbers given key value pairs  sum up the values of same keys and save them in a data structure. what if you want to retain the order of keys entered  for ex  if the user enters b 1  a 2  c 3  a 1  b 6 the keys must be saved in teh given order b 7 a 3 c 3 2nd phone interview  only 1 question   given  n  integers  n being very large  print the numbers in a given range. ex  print all the numbers between 100 and 200. what data structures to use.,talk about bst   answer question check whether two bsts contain same node value   answer question
2012-03-28 12:41:02.863,received a phone call on time. first  talk about my project and what is the most challenging part in my project. second  talk about binary search tree  write code on shared document to implement a function which determine whether two bsts contain same node value equality . third  if we need to check equality of bst frequently  how to deal with it. in best case we can check equality in o 1 .,detect a loop in the given directed graph.   1 answer
2012-04-26 00:21:25.9,i had two technical phone interviews. some of the questions are.   detecting loop within a directed graph.   what s the difference between rest vs soap,describe semaphores  locks  hash tables.   answer question
2012-06-04 11:22:38.053,asked mainly about disrtibuted operating systems  data structures. i was told to write code in collabedit.com,breadth  first traversal   1 answer
2012-06-04 12:29:24.837,i went through three phone interviews. all technical  including coding on a shared doc and focusing on 1. data structures  like the comparison between array and linked list  time complexity of hashtables  how to avoid hash collisions and tree traversal bft   and so on. 2. oop  the concept of encapsulation  virtual functions  etc. 3. algorithms  like finding the intersection of two linked lists. i thought i handed well  especially the last one  but didn t get the on site anyway.,design the backend system and data structure needed for an online ticket booking system for an intercity bus service.   answer question
2012-08-19 18:20:23.267,i appeared for the  amazon code ninja  coding competition online at interviewstreet.com just for fun. i solved 3 out of their given 5 problems and got world ranked 251. they hrs then contacted me via mail after a week asking me if i was interested. once i gave the go they scheduled for me 2 telephonic interviews. these interviews typically had 3 algorithm questions in each. it was followed by 3 onsite 1 on 1 interviews at their hyderabad office. in these 3 interviews the level of questions were tougher and you had 1 hour to solve and optimize 2 problems. this was followed by 2 telephonic interviews from seattle one of which was by my hiring manager. these rounds were about higher conceptual computer science questions and design questions.,1.implement merge sort 2. reverse a single linked list   answer question
2012-09-12 23:27:32.467,applied online and received interview notice by email. however  the hr is horrible  asked me if interested in an intern. i said  yes . but he still put me on the list for a full time. i made a mistake on the interview nevous   and then heard nothing form him. no offer and rejection notice  no futher interview notice. the interview process is also horrible  the interviewer either forgot the time to call or could not got through by phone. both my friend and me wait a whole afternoon but only received a reschedule notice.,No Question
2013-08-15 06:01:40.307,round1   telephonic interview 1  given a binary search tree  find out the distance between two given nodes 2  solve the previous problem for binary tree round2   written test 1  given a binary tree  set sibling pointer for each node.  assume that sibling pointer exists in the node  2  given a binary tree and a number n  check whether there exists a path from root to some leaf such that sum of all values in that nodes it path equals n. 3  given a array of characters of this replace the characters which occur continously with the character and no. of times it occured e.g. aaaabccddd a4bc3d3  count for characters that occurs once can be ignored  round3  technical interview 1  given a binary tree  find out the all vertical sums from root to all leaves. 2  in a binary tree  each node has an additional pointer which points to either null or inorder successor of that node or garbage pointer. write a function to set all the garbage pointers to null. round4  technical interview 1  given two prime numbers n1  n2 find out the minimum no. of operations required to change n1 to n2. the only allowed operation is we can change 1 digit can be interchanged with an additional constraint that the intermediate no. must also be prime. round5  technical interview 1  simple questions regarding operating systems round6  telephonic interview 1  give an o n  solution for maximum subarray problem  2  an unbounded byte array contains characters. each character is 1 or 2 byte long. there are no delimiters between characters. the msb of 1 byte character would be 0. the msb of left byte of 2 byte characater would be 1 and msb of right byte  second  can be either 0 or 1,No Question
Date, Experience, Questions
2012-02-09 06:33:20.13,submitted my resume at the departmental career fair around the end of january and got a call for an interview in the first week of february. all the interviews were on campus.,how would you find the common primes in two integers     2 answers merge two sorted linked lists with unique integers.   2 answers
2012-03-09 12:06:14.87,talked briefly about resume and then went straight into coding questions like finding the longest palindrome in a string  string intersection  etc.,write equals for binary trees.   answer question
2012-02-27 19:54:56.58,got an interview request after career fair at college,they asked the question to find the depth of a tree   answer question question about hash tables   answer question
2012-03-13 09:32:26.11,scheduled for a phone interview  heard back a week later for another phone interview. nice recruiter  nice interviewers.,given list of integer duration  e.g.  1  5    3 11   7 20  decide whether the all the duration will form a continuous duration.   1 answer
2012-03-13 19:54:53.737,the interview felt very one sided. i was unable to get a clear idea of the position that i was interviewing for. i got the job title and vague descriptions of the team and what it did  but the answers to my questions felt avoided. besides that the questions asked were typical white board programming questions about algorithms and data structures.,re implement the parseinteger method in java   answer question
2012-02-23 15:37:52.317,i applied through online application process on recommendation of a friend. got an interview call for scheduling an telephonic interview just after a week. i was not knowing much about this company before reading the reviews at glassdoor. after i read the reviews about amazon s work culture and their tedious interview process  i just dont understand why they have to take 5 technical rounds        i was least interested to work for this company. anyway   on the day of the interview   i kept waiting for the call and then finally the interviewer called almost 10 mins late.it sounded like he was not much interested in taking the interview.he asked 3 technical questions in 40 mins ... one was related to object oriented design and one brain teaser and last was about some string sorting algorithm and coding. other questions were straight from the resume . i am writing this review just to help the people having their interview scheduled ... just a note of thanks for all others who gave me an insight about the process... all the best   ,design a system to play games from deck of cards.   answer question coding of some string related question ..  something like sorting   searching and merging    answer question
2012-02-06 13:40:06.11,3 interviews of 45 minutes each   2 design problems metro planner and one more ..involved using most efficient data structures hash map  bst  linked lists     merge two bst   keep versions of a stack most efficiently,why do you want to work at amazon    1 answer
2012-02-16 02:33:17.93,why amazon  describe a project that you found most interest. difference between a interface and a abstract class.,why amazon   answer question describe a project that you found most interest   answer question
2012-03-22 12:30:47.257,two back to back interviews. both were technical. they asked me if i had any questions for them. they didn t ask me anything related to my resume. 1st interview gave me a coding problem right after me asking questions. 2nd interview asked me some oop questions before giving me a coding problem.,what questions do you have for me    answer question
2012-02-15 09:57:21.03,had one technical interview on first day and later got call to appear for 3 more interviews on the second day.,can t tell since i signed the nda agreement.   answer question
Date, Experience, Questions
2012-01-13 20:22:36.633,amazon recruiter called me and set up the phone interview date. phone interview was about 45 min long. first question was difference between array and linkedlist. second question was how do you insert node in linkedlist  they just asked me to explain it. i didn t have to code for that. third question is very difficult for me. they told me to code the soduku game. now amazon is using the shared white board. they will send you link exact on phone interview time and then you have to code on that shared white board.,array vs linkedlist   answer question how do you insert node in linked list  they told me to just explain it. i didn t have to code for this question.   answer question code the soduku game.   answer question
2012-03-14 03:12:24.083,the phone interview. the interviewer poped up serveral brain teasing questions. and i thought i did good in two of them while not good in the last one. it s weird that they still ask brain teasing questions for experienced candidates.,how much would you charge for washing all windows in seattle.   answer question
2012-02-29 02:37:13.797,online test of 5 coding questions easy  for screening to 1 1 interview round. i have heard there is phone interview as well for some people. i didn t have phone interview. there were 5 round of 1 1 interviews in a single day in their office. they were mainly concerned about our coding skills   covering all testcases  etc..,given a string  aaabbbcc   compress it     a3b3c2  . given that output string s length is always smaller than input string  you have do it inplace. no extra space   15 answers
2012-03-02 14:30:15.073,contacted via in house recruiter. they were having a recruitment day in my area  so i went straight to the 1 1 interviews. there were four interviews  three with managers and one with another sde . the schedule for the way went  interview 1  interview 2  short talk with hr  short break  interview 3  interview 4. the questions ranged from oo design to data structures. as usual  i had to give the  run space time complexity of each solution. after answering most questions  i had to describe how i would scale it up to amazon.com size. i received a phone call 2 business days later. they informed me that they weren t moving forward with me. i appreciated the phone call... rather than receiving a generic email.,how well would your solution scale    answer question
2012-03-14 18:12:51.343,it consisted of 2 phone interviews each lasted about 45mins. the questions i could remember are  assume you have an array a of n numbers  non zero real numbers  not sorted   you need to create an array b  where the ith element of b equals the product of all elements in a except a i . in other words  b i    a 0  a 1  ....a i 1  a i 1  ....a n 1  do not use divisions. only use addition and multiplications. minimize the time complexity use as few as multiplications as possible . the solution is easy  use helper array a1  a2  a1 i  is product of a 0  to a i 1   use dynamic programming to calculate gradually and save multiplications a2 i  is product of a n 1  to a i 1   use same technique as above only in another direction. b i  a1 i  a2 i  the third interview is from a sdet team asking me if i m interested in testing and some testing questions. i feel that i went on well. however i got declined a week after. probably they have people interviewed before me fill in the position.,given non zero number array a  create array b where b i    product of all elements in a except a i .   5 answers
2012-04-25 14:04:43.65,amazon hr contacted me and scheduled a phone interview. one of the development manager interviewed me  he gave very detailed explanation about the division and then asked some questions. he was polite.,at least one question involving a hash table. amazon is famous for asking questions about hash tables. either they ask about the hash table constructs in various programming languages  like java and perl  hash vs. map  etc..   or a coding problem where the hash table affords an o n  or o 1  solution.   answer question
2012-01-27 18:50:30.01,applied online  received phone interviews twice,starting from array which asked to describe algorithm  then asked big o and advanced data structure   answer question
2012-12-01 05:19:28.487,one written test followed by an interview,easy questions all   answer question
2011-12-20 11:22:31.337,i was contacted by a recruiter for a position that i applied online. she setup an interview one of the team members from kindle organisation. he called me at the exact time and asked few question from the resume. with in couple of minute he jumped into technical questions. he asked a question and we need to tell him our initial thoughts about the problem. he ask us to improve the algorithm in terms of time complexity. the discussion goes on inorder to improve the efficiency of algorithm. then he stops us at a point and asks us to write code in callaboration tool. he will looking at the code we are writing. they dont care about small syntax errors. after couple of days i contacted the recruiter and she said that i was not picked up for an interview. i can understand the reason  i am not that good at algorithms and data structures. so my advice would be going through all the algorithms and datastructures before you apply online. also i would suggest to work on as many problems as yo u can  so that you can get know multiple ways of solving a problem.,how will you check to see if two integer arrays have any common elements    4 answers
2011-12-21 00:15:34.273,hr contacted after resume selection  online coding test telephonic interview onsite interviews,describe data structure for shuffle operation in a music player   2 answers longest path between any two nodes of a binary tree   1 answer
Date, Experience, Questions
2011-12-05 14:50:14.963,called at the exact minute and immediately started technical questions. interviewer was asking for the basic layout plan of the program. i didn t have to read any specific lines of code. you can ask questions at the end. articulating your thoughts are most important here. you can have a few minutes to think about the layout. so i would recommend having a sheet of paper in front of you  draw out what you need and spend the rest of your time thinking about how to translate that picture through the phone.  i did not articulate well  so i had to go over what i said a lot ,a anagram program   answer question
2012-01-04 16:58:06.113,1  received phone call from interviewer. 2  interviewer inroduced himself with his technical background shortly. 3  interviewer asked me to introduce my technical experiences. 4  after that  began technical question  about algorithm    there are id records of customers who visited yesterday and today.   extract all customers who visited yesterday and today either.   estimate time complexity of my algorithm.   suggest best algorithm to fulfill above task.   addtional question about hash table. 5  wrote implementation code on the web site which shared my coding action.,  there are id records of customers who visited yesterday and today.   extract all customers who visited yesterday and today either.   estimate time complexity of my algorithm.   suggest best algorithm to fulfill above task.   answer question   knowledge testing about hash table.   answer question
2011-12-11 09:50:27.66,interview was totally technical. questions about data structures  sql  problem solving etc,whats the complexity of a sql select statement where  between  is used    1 answer
2011-12-27 22:27:25.553,so far had two phone interviews. both interviews were on the same day. first interview  1. general oop questions. 2. find nth last element in a single linked list. 3. pow m n . asked to code this. need to handle overflow cases. second interview  1. design question  parking lot 2. find all non  duplicate pairs that sum to n.,find nth last number in a singly linked list.   6 answers
2011-12-22 20:42:24.797,i had a phone interview with one of the engineers from that team. design question   file system tech ques   write a method to find the sum of all nodes with no siblings in a binary tree,what is the use of interfaces    answer question
2012-01-17 13:23:41.84,had applied online and got a mail from them to set up phone interviews. two interviews followed each other. was a good experience.,describe hash map  linked list  etc. write a program to output int as string. bst.   answer question
2012-02-27 06:25:26.387,i was interviewed by a non native english speaker and it was hard understanding his accent. while i had to answer the questions twice for him to understand  it was evident from the conversation that it was going nowhere. my say  get it straight in the first few minutes if the interviewer is not clear in conveying the questions.,string to integer without libraries   answer question network related  tcp ip    answer question
2012-02-08 21:37:16.57,the interviewers are quite nice. i have back to back 2 phone interviews  45 minutes each  and 15 minutes rest between the two. each interviewer asked me some algorithms problem  and then let me code. the problems are not very difficult  but i did not perform well so i was declined the other day.,give me a sentence  and print the sentence reversely. ex. input  he is a boy   output boy a is he    1 answer
2012-03-01 20:28:46.113,it was a on site 1 1 interview with four rounds. the rounds were very logical but i was out of touch with programming. i tried to solve every logic using my algorithm. i don t remember the questions but it every hr was asking different group of questions. i mean one of the hr asked questions about the link list  other about the data structure and so on.,how to inverse a link list.   1 answer
2011-12-23 08:49:37.853,i first applied to their career website. then  3 phone interviews followed. each was about one hour long and one month apart. the interviewer would state an algorithm problem and all the questions would be based on this problem. it was possible to solve the problems with many approaches  but only the most optimized one will be accepted by the interviewer. i know nothing about finding talented people  so maybe this is a good way. but  i still felt it s a bit unfair that you are given less than 10 minutes to give the most optimal answer. the interviews themselves were alright  but the process was not pleasant. after the initial inquiry  hr sent me an email to request for the first interview. i replied and waited 2 weeks for the hr to schedule me the interview time. i did fine in the first interview. after another week  hr sent me a request for the second interview and it took another week for her to schedule it. so 1.5 months already passed since i applied. i did alright in the second interview. and the same process for the hr  waited 2 weeks for her to schedule me the 3rd interview  which she scheduled on black friday. i sent her an email to confirm the unusual time  but she did not reply. as expected  the interviewer was a no call. a few days later  hr apologized saying the interviewer had an emergency. anyways  3rd interview was rescheduled  but i did not do well. by the time i got the rejection email from them  3 months had passed since i entered my application. one of the interviewer was proud of his profitable company. he said the engineers in amazon are solving real world problems  implying the rest of us are not ,sorting. data structure.   answer question
Date, Experience, Questions
2011-12-20 07:08:44.263,prior  the cape town offices of amazon deal mainly with their electronic compute cloud  ec2  product. i emailed my cv and was granted a telephonic interview. telephonic interview  the interview was conducted by the software development manager. i was asked about projects that i worked on and my roles within them. i was also asked why i want to work for amazon. questions regarding cloud computing then followed. lastly i was asked to explain javascript. post interview  i was informed 2 days later that they did not wish to take my application further.,what is javascript    answer question what are the challenges facing cloud computing    answer question
2011-11-02 19:44:19.55,i got the call from college career center. interviewer looked at my resume and asked questions from my resume including algorithms and data structures questions. 1  how would you find a number which is repeated odd number of times in array of number where every other number is repeated even no of times. ,find the closest pair of points in a 2 dimensional space.  write an algorithm.   2 answers
2011-11-01 17:17:17.79,was contacted via email to attend a campus event in seattle. flew me out to seattle without a phone screen interview. during the interview day  we were group randomly with 2 other people from other cities. we were given day to day amazon problem and were asked to work together in a group to solve the problem. the event lasted from 9am to 5pm.,how do you approach the problem you were given   answer question
2011-10-31 07:56:49.393,applied online and was scheduled a phone interview in a couple of weeks. the first phone interview consisted of technical and coding questions. all the interviewer was looking for was whether i was comfortable coding simple problems like transpose of a matrix  finding if a string is a substring in another string etc.,transpose of a matrix   answer question what are you currently working on   answer question
2011-10-11 01:06:34.66,throughout the interviews  the focus was almost entirely on data structures  algorithms and problem solving. first  there was an online test with 4 questions and about 2 hours time. we had to write code. then they called me to their office for interviews. there were 2 rounds of interviews  lots of waiting  took almost 12 hours to get done  with a panel of 2 members each. then  there was a phone interview with the hiring manager  and then one more interview at their office. one good thing about the interview process was that the hrs conveyed the feedback from the previous interview immediately and kept me posted on how many interviews remained.,how do you check whether a given binary tree is a binary search tree or not    1 answer
2011-10-09 10:08:23.967,i had a total of 4 interviews. my 1st interview consisted of problems based on trees and linked lists. i was asked to code all my algorithms. my 2nd interview consisted of questions based on algorithms  he was interested in my logic and did not ask me to code anything. my 3rd interview asked me a basic algorithm questions and we went back and forth discussing the solution. after he was fully satisfies he asked me to code it. there were some mistakes in the code which he hinted at and i quickly corrected them. my 4th interview was mainly to check my motivation for the job and the interviewer asked me to design an elevator system.,design an elevator system for a building   answer question
2012-06-09 08:54:47.41,online test   followed by onsite . during onsite they gave me 3 problems to solve and later i had 3 interviews of which 1 interview was only technical where i was asked to code 1 problem . online test had 5 programming questions to be solved in 2 hrs . the question are mostly based on fundamentals of computer science mainly composing of data structures like trees   lists   strings and arrays .,write code to convert a binary tree into a singly linked list by traversing level by level.   1 answer
2011-09-24 17:54:01.357,the recruiter spotted my resume on dice.com and scheduled a phone interview the interviewer was very encouraging and the process was very educational,count the number of times a word has occurred in a given string   4 answers
2011-10-02 16:16:53.88,i got a mail from their hr within 3 days of submitting my resume  i thought that was really fast. everybody told me these companies take a long time to respond  1  2  months. anyway the interview went for an hour or so. the guy taking the interview was really nice and made sure i had ample time to think and respond. going through blogs and other interview questions really helped.,this was not unexpected but a bit difficult. how would you represent the ordering of a deck of card if you only have 32bytes to work with. so  he explained that you have 52 objects  there are 52  possible ordering of them. how to encode one of those ordering within 32 bytes    9 answers
2011-09-16 12:30:31.87,college recruiter contacts with me to set up a phone interview. go through 2 phone interviews in 4 week and then fly me to seattle. on site 5 b2b interviews took about 5 hours. must be familiar with data structure to get the thing done. don t be panic when you cannot understand the question at first time  you should be able to solve it when you are calm. that s why i blew out my interview... panic....,reconstruct a bst   answer question debug a code on a paper   answer question
Date, Experience, Questions
2012-02-20 11:37:10.417,how to find the numberr in array that sum to the same number,find the numbers that sum up to the same value   answer question
2011-09-23 10:02:47.863,similar to others exp.the technical interview will include  but is not limited to  questions related to  coding  cs fundamentals  problem solving  data structures  algorithms and object oriented design and will last about an hour.,the technical interview will include  but is not limited to  questions related to  coding  cs fundamentals  problem solving  data structures  algorithms and object oriented design and will last about an hour.   answer question
2012-06-21 12:08:49.387,the first round is phone interviews  then comes 1 1 interviews with both technical and management. the technical focused on data structures algorithms design questions  while the manager focused on behavioral questions. everyone was nice and friendly and respectable  but the questions were challenging so be prepared  however after the interviews  it took quite a long time for them to respond as to whether or not to proceed with an offer  so you have to be patient.,tell me of a time when you did something wrong incorrect  or when something with the project went bad  and what did you do    answer question
2012-05-05 22:54:54.593,it was good,how to check if there are any duplicate entries in a file    1 answer
2011-10-01 06:57:32.973,i had two phone interviews with amazon  both focus on data structure and algo. hash table array linked list  time complexity. you need prepare if you hav not touch these areas for a while. the interviews are very nice and professional.,implement atoi   3 answers
2011-07-12 16:16:04.11,write a function that takes a binarytree and validates if it is a valid binarysearchtree. assume the tree contains no duplicate values.  i couldn t solve it right  make sure to study hard.,write a function that takes a binarytree and validates if it is a valid binarysearchtree. assume the tree contains no duplicate values.   2 answers
2011-07-18 13:53:03.743,recruiter found me via linked in. four people interviewed me. asked me to implement several problems. they were medium to difficult one.. i choked on couple although later on i found them to be easy.. here are some typical questions  1  pow function that can be generalized to all data types 2  all possible range for alphanumeric zip codes 3  code exam 4  object oriented programming concepts,how do you find ancestors on a doubly linked tree     answer question median of various values   answer question
2011-12-26 07:05:28.63,they came to my campus and it had 1 written test and 3 coding rounds . the coding round is full of algorithms and they asked me to write code for each and every question and they analysed my thought process.,tell me about yourself and your weakness.   answer question
2011-06-20 13:00:23.787,in the phone interview all questions were easy answer and were basic. i think we have to concentrate on data structures  algorithms  oop concepts  problem solving which is intuitive and design questions.,check given binary tree is bst or not   2 answers how to implement nary tree   answer question what do you know about hashing   answer question memory usage in arrays and linked list   answer question what do you know about amazon  why amazon   1 answer
2011-10-16 09:11:21.743,hiring process consisted of a phone screen and a series of in person interviews in new york  new york. the phone screen took place with a human resources representative that examined my overall background for fit with the position available  software development engineer with the global optimization engine team. i was then invited to new york  new york where i met where i had four one on one interviews  1 in the morning  3 in the afternoon . the interviews were a mix of skills assessments  background in object oriented programming  data structures  algorithms  as well as personality assessments for fit within the team. overall  the interviews were challenging  borderline difficult   but maintaining one s composure proves helpful in my opinion...after all  your response to stress is being evaluated as well.,develop a general algorithm to enumerate all postal codes  for package routing  when passed of country of interest  note  postal codes do not necessarily follow a consistent pattern or perhaps exist on the international stage .   answer question
Date, Experience, Questions
2012-06-16 21:11:02.433,amazon visited my campus for interviews. they conducted a written test with multiple choice questions. the questions were based on basic computer science and math. the candidates who passed this round were given a programming problem. the candidates who cleared this  had five rounds of interview. after this  offers were made to the selected candidates.,describe red black trees. explain how to implement insert and delete functions on red black trees.   answer question
2011-05-10 11:07:14.13,i just got a 1st phone interview last week and waiting for the following interview,given an array of integers and another integer x   create an algorithm to determine if the sum of any two integers in the array would result in x   2 answers design a adt to implement push    pop   method as stack  and also has a getminelement  . require that getminelement   is constant time but push   pop   do not have to be constant time at first. then for improvement  these three methods are all required to be constant time   6 answers
2011-05-29 23:28:13.507,there was one written and 3 tech rounds...and i couldnt clear the last round....written had 2 questions on trees and most of others also was on trees.....in my elimination round the question was to convert the binary tree to double linked list....i gave 2 answers using stack and queue and array of structures..... but coulkdnt give inplace answer...,convert binary tree to double linked list   3 answers
2012-10-05 22:35:13.06,bad interview process  long gaps with no communication between interviews ,questions were pretty standard  usual graph tree related stuff   answer question
2011-05-13 15:15:12.463,i had two phone screens where i was asked to write algorithms for a given problem. i also had one design question which was more like a discussion with the interviewer.,design an algorithm to find out if an array has a pair of integers summing to10.   answer question
2011-04-25 15:50:50.63,i was contacted via email by a recruiter to set up a date time for the technical interview. i had the interview about a week later. the interview wasn t too difficult  but i guess there was something the interviewer was looking for that i just didn t say. there wasn t anything on algorithm analysis but the entire interview consisted of questions on data structures  hashtables  arrays  linked lists  binary tree traversal.,how do hashtables work    answer question describe an array. what are the benefits drawbacks    answer question how does a linked list work  what are the benefits drawbacks    answer question write a method to find the sum of all nodes with no siblings in a binary tree.   1 answer
2011-03-14 10:54:55.357,i submitted my resume to an amazon recruiter during a career fair and i was contacted for an interview a couple days later. the hr person who s in touch with me always takes about a week or two before responding to any of my emails  so scheduling the interview itself was a pain. she asked me when i d be available for the next 2 weeks  i reply right away  she replied two weeks later apologizing for missing my time and ask me for the next 2 weeks i m available. this went on for about a month. finally i was passed to another recruiter  who responded a lot faster and scheduled my interview within a week. the interview itself was technical  a couple programming problems and some oop design concepts. i was asked to code on paper while explaining my thought process on the phone  which i always find hard to do  but i thought i did okay. i didn t have any problems with the coding itself. i was contacted for a second round of interview a week later  and scheduled the interview 2 weeks after the call. it was another technical phone interview with java concepts and programming problems. unfortunately  the interviewer had a thick accent and the phone connection wasn t very clear  i heard a lot of background noises from his end  so i found it hard to understand him. he asked me about how to design the system at amazon for displaying the availability of an item  this one i couldn t answer  more detail about the question below . i was also asked if i knew scripting languages perl. i was asked a little bit about my school projects  if there are any challenges that i faced  and asked about what i think is the hardest course.,how do you check if a binary tree is a binary search tree    2 answers say you have a binary tree  data  left  right . write a method to find the height of the tree    1 answer given the hour and minute of a clock  find the smallest angle between the arms. what are some test cases that would be useful    1 answer amazon has to display the availability of an item even when it s being viewed by millions of people. how would you design how this availability should be implemented so that it s as accurate as possible while being updated as quickly as possible    3 answers analyze a method for fibonacci numbers.   1 answer
2011-03-16 14:26:29.177,i had applied online through amazon.com and got a call for an interview in less than 3 days. the first two interviews were scheduled within 2 weeks and the hr was pretty quick in responding to scheduling constraints. the interviewers that i spoke to were also very smart and had intentions of helping us through the process rather than discouraging us. i am still not done with the onsite interview yet  but hoping that my experiences would be similar.,you are given 1000 containers of water with exactly one container containing poison. you can use pigs to test which container contains poison. the conditions are that  a pig drinking the poisoned water woudl die exactly after 1 hour and that a pig could be used for sampling multiple containers. assume that the pig takes 0 time to drink water from any number of containers. what is the minimum number of pigs would you use to identify the poisoned container within 1 hour.   4 answers
2011-03-22 10:38:21.517,i have a file containing below matrix information  3 3 2 0 0 0 0 0 3 0 0 first row represents order of matrix. 2    start point 3    end point 0    a city to be visited 1    a city you have no access find all possible ways to go from start to end city visiting all 0 nodes and avoiding all 1 nodes. in this case the possible solution is 2,i have a file containing below matrix information  3 3 2 0 0 0 0 0 3 0 0 first row represents order of matrix. 2    start point 3    end point 0    a city to be visited 1    a city you have no access find all possible ways to go from start to end city visiting all 0 nodes and avoiding all 1 nodes. in this case the possible solution is 2   answer question
2011-10-23 22:32:05.98,first had a phone interview question on identifying the largest palindrome given an array of ints then went through an interview loop  asked about reversing a sentence  removing an element from a circular linked list  implementing a graph function to add a new edge ,reverse a linked list   1 answer
Date, Experience, Questions
2011-04-04 07:08:21.267,summer sde intern position. totally three phone interviews. it seems that you get the third one if you can pass the first two. questions are not difficult but you should be very careful when solving easy questions. think about boundary conditions and error handling in your codes. i was a little bit surprised that i did not get an offer. i thought i performed ok at last interview but i received rejection mail two days later.,find second largest number of the given integer array  what about finding kth    answer question difference between c c   c . how do you design a garbage collector in c      answer question a log file contains records of ip addresses that have logged on to the server in one hour. given two log files for two different hours  how can you find the ip address that have logged on in both hours  what to do if memory is limited    answer question serialize deserialize a binary tree.  write a binary tree to file and reconstruct it by reading from the file    answer question describe the data structures you know. how do you describe bst  hashtable  array to a non technical person    answer question
