Date, Experience, Questions
2014-02-07 13:38:11.557,there was only one phone interview. some questions on it were about testing toaster  task about finding certain ball from 12 balls and so on. also there was 3 onsite interviews in a ten days after phone interview. i was asked to solve three tasks  write merge sort  string problem and number notation. there was no behavioral questions.,unexpected question was about number system. i did not fully understand one  may be moslty because my poor english   so interviewer had to change problem.   answer question
2015-04-17 13:58:29.107,a screening interview first then the on site interview with 3 developers. interviewers were not really helpful and i couldn t understand their real questions. it would be nice if they have given some food since i was there for 5 hours and eventually i got hungry. it would also be nice if they have given the feedback from the interviewers.,given 2 nodes in a n ary tree find the common ancestors.   answer question write a function which takes two rectangles  as coordinates of top left and bottom right  and returns the intersection of them  again as coordinates .   answer question how would you read data from a huge file    answer question
Date, Experience, Questions
2013-11-09 21:14:34.947,phone interview with the following questions    who is your favourite programmer and why   an example of solving a complex problem and in general  the steps you follow to do so   why do i want to work with  whatever layer you chose on your application    how would you test the suitability of a keyboard for kids in elementary school    difference between a thread and a process   difference between java   c  ,  given 9 jars filled with marbles  8 of the jars have marbles that weigh 1 gram and one of them has marbles with 1.1 gm    find the one with the 1.1 gm marbles. you have a digital scale and can only use it once.   answer question
2013-12-17 12:06:17.297,on campus interview  technical questions  not very friendly,simple linked list question i wasn t prepared to deal with  it had been a while since i practiced my coding  and i had midterms so i didn t have time . elements of a linked list can have a  dirty  boolean tag  implement void setdirty node  and boolean hasdirtydescendants node    1 answer
2014-11-18 11:57:48.34,sent resume in campus career fair  got contacted by hr 6 months later for a full time position. a phone interview followed by on site interview in headquarter. on site interview consists 4 rounds  four 1 1 interview with microsoft engineers.,most difficult questions are server related as i don t know much about it.   answer question
2015-09-30 21:19:43.777,the interview process consisted of two technical rounds and one hr round. in the 1st technical round i was asked two coding questions and a puzzle. the programming questions were doable if one had solved some questions on sites like career cup and geeksforgeeks. in the second interview too there were two coding questions  puzzles and behavioral questions.,1. why would you like to join microsoft  2. which product of microsoft do you like the most and why    answer question
2013-09-06 11:14:39.443,the process from sending the cv to the first interview took  1 month. hrs had not responded for a long time. then they arranged a phone interview with a senior developer from ms. the interview was quite brief. he asked a couple of general questions like  what is your software development background    what are you working on now  . then we came directly to programming. there was only one problem  determine whether two strings are anagrams  i.e. contain the same letters.,anagram detection. this algorithm s complexity can be reduced to o n  by counting frequencies of every letter from two words and comparing them. i didn t come to that   instead i suggested a o n log n  algorithm. it seems that was my fault.   answer question
2013-09-03 13:17:36.923,i attended an university recruiting. first a phone interview then on campus interview in four stages. phone interview was behavioral  but you get to be asked to provide some hacks mostly on tricky algorithmic questions at on campus meetings. i did get through all the steps but couldn t get the job offer. as to my understanding you have to give  or at least on the way  decent answers in all of your interviews  even one recruiter hesitates then they look for someone else.,questions are not always hard by itself but most of the time what they look is how you approach to the problem and in what way you could improve the code.   answer question
2013-10-15 11:31:37.567,there is only one question  find the common ending sub string from a list of strings,no unexpected question   answer question
2014-05-24 02:10:01.573,i had one phone interview over skype with recruiter where i was asked about my past projects and experience. i was also asked to solve little puzzle question. it felt strange and non relevant to my job application. i expected another round of skype interview  but instead i was invited for an onsite interview. i had 4 technical interviews onsite  all of them  45min. all had similar process  you meet the interviewer  he talks about himself and his job role. then you talk about yourself. at the end you get a coding problem that you have to write on the whiteboard. most of the questions are from cracking the coding interview book.,i got a question about how can you know how many ones  1  are in the huge bitmask  10 7 bits  using processor s machine language. it wasn t expected to have a correct answer though.   1 answer
2014-12-09 14:17:49.143,they came to my university  asked few questions  gave us problems to solve in few time and only some of us got the interview. in the interview  45 min   they asked me questions about me and what i can do for the company  gave me 3 problems of sorting  strings and trees that i solved easily   it looked like all was fine but i wasn t accepted   ,preorder tree traversal  knowing if a string is a palyndrome and sorting   answer question
2014-01-21 20:46:17.22,it s a long process and you need to prepare a lot. i was an intern so i attend the convertion program. and there are four rounds interviews in the convertion program.,interview will ask any computer science questions  deeper and deeper   answer question
Date, Experience, Questions
2013-08-09 22:49:51.243,i applied through the microsoft career website. an interviewer called me in a specific time  then i passed the phone call stage. in the phone call  you are talking about past experiences  some riddles and testing and design details. after that  they called me for on site interview. because of the company rules  i cannot talk about the details of the on site review  however  you can find sample questions in the leetcode and other algorithm websites.,look at the leetcode or another algorithm website... microsoft likes to ask data structures related algorithm questions...   answer question
2014-04-29 03:54:30.153,2 rounds of written test followed by 4 rounds of 1 hour interview. 3 interviews were 1 1 and 1 was a group interview.,every question is unexpected. they dont ask you stuff out of a text book.   answer question
2014-08-24 09:52:52.653,consisted of 15 mcqs mostly related to c c   and probability. it was fairly easy and very few people were eliminated round 2 online  1 hour   round 3 group fly round  30 minutes    round 4 f2f  90 minutes   round 5 f2f  ,given an array of integers where all the elements occur odd number of times except 3 elements which occur even number of times  find the 3 elements.   1 answer
2013-07-29 22:43:24.663,two interviews on campus  waterloo . both had technical questions.,program a representation of a stack without using libraries with o 1  and the ability to push  pull and peek.   1 answer
2013-07-21 10:32:27.03,on campus placement. had a written round first. top 15 are chosen for interviews. most problems were on data structures and algorithms. the last round was conducted by a partner level person who decides your role in the company,given a bst  construct a circular doubly linked list at each level   answer question
2013-07-12 05:16:35.55,i was intern at microsoft. went through 4 rounds of technical interview at the end of internship period followed by technical discussion with general manager of my division,out of 25 horses select the fastest three in minimum number of races where in each race there would be exactly five horses.   9 answers
2013-07-17 18:59:21.573,applied online  and wrote about past projects. first  i did online webtest wich includes japanese and simple logic questions. second  i went to the office for technical screening. it took only 30 minutes and i was asked to write a simple code on the whiteboard. third  there was a loop interview then. first three interviewers asked more of technical questions  such as radix sorting  trie structures  simple binary tree without memory leaks. and the fourth interviewer at the loop interview asked more of non technical questions  such as presentation skills.,how do you find pi using statistics. do radix sorting of unsigned integers  then what if integers were signed. delete spaces of null terminated c style string in place.   1 answer
2013-11-23 01:49:51.797,you are constantly being tested on basics. you gotta be logically strong and keep calm. the keep yo success here is to have your basics strong. it would not matter what was your gpa. basic knowledge of any programming language and good problem solving skills is good to go.,did not feel anything was difficult   answer question
2014-01-11 09:07:43.86,submitted resume. initial interview with recruiter consisted of resume review and a couple of brain teasers. interview with engineer consisted of a coding question. final interview day in sydney consisted of 3 interviews with engineers.,n people in a party consisting of celebrities and normal people. all normal people know the celebrities but celebrities don t know anyone but themselves. write code to find the celebrity.   answer question given an integer as input  return the number of 1s in the input s binary form.   answer question
2013-05-16 09:48:23.953,my first interview was a brief phone screening which was just about me and my projects. i was then invited to join an online group meeting on microsoft lync which is similar to skype  during which a member of hr spoke to all candidates. they discussed the next interview process and answered any questions asked by the candidates  there were about 35 candidates . a date and time was allocated by follow up email for each of us to attend the interview in the sydney office. on my interview day  there was a total of 5 interviewers  all senior members of the microsoft team   and 5 interviewees. we each received 3 4  1on1 interviews in separate rooms  rotating between the interviewers. a decision may be made after 3 interviews or you may be given a final 4th interview if needed. i went through a total of 4 interviews  45 minutes each with 15 minute break in between. the breaks were spent with the other candidates and a member of the hr who discussed about microsoft s work and workplace. the interviews generally went like so  first 5 15 minutes    the interviewer introduces themselves and their job.   asks about you  your projects and your past work  basically your resume . next 25 35 minutes    interviewer gives you 1 2 problems  you are to provide your implementation on the white board.   interviewer asks you to give test cases to your implementation. final 5 minutes    any questions you may have for the interviewer. my interview questions  1. write a function to determine if a string is a palindrome 2. a. give a list of expected functionality for the  linked list  data structure b. write a function to reverse a linked list 3. a. write a function to determine if a number is prime. b. write a function to reverse an integer  i.e. 123   321   with o 1  space complexity. c. write a function to round a float to the nearest integer  i.e. 3.14   3  3.56   4 . 4. write a function to print all paths of a binary tree to a certain depth length. example  input  the following binary tree  searching to a depth of 3 5     3 7         1 2 5 8 output  5 3 1 5 3 2 5 7 5 5 7 8,write a function to reverse an integer  i.e. 123   321   with o 1  space complexity.   answer question write a function to print all paths of a binary tree to a certain depth length.   1 answer
Date, Experience, Questions
2013-04-18 22:07:03.25,through the university of waterloo recruitment  jobmine . they e mailed me for a 1st round interview  nothing too out of the blue. basic behavioural questions  one technical coding question  one discussion question about technology and how it can be improved. be sure to ask them questions which makes them think as well.,one programming question  moderate  but for a cs person would be easy  and a question about a favourite piece of technology and how to improve it.   answer question
2013-11-29 10:59:29.58,apply via their website. if you are a match  they forward you a word document with 2 pages of questions about your previous experience and 4 different programming exercises where you are to do two of them. if your response is accepted  you get a phone interview where you do a programming exercise live while discussing with the interviewer. if you make it through this gate  you are brought in for a half day of interviews  in my case 5  with different whiteboard programming exercises and cultural interviews.,design a code merging tool   answer question
2013-06-30 09:39:55.523,1 row of written exam 3 rows of interview,1. warm up question  about preview projects. 2. warm up question  difference between heap and stack. 3. algorithm  given a unordered array  filter the elements that can make up an ascending sub array without changing their order and the sub array should be the longest one. 4. code implement  delete all the blank in a string  string inverse. 5. some questions on testing trick.   answer question
2013-03-25 18:43:34.3,they were recruiting at my university  so i handed in my resume and was told i would be contacted regarding an interview. they sent me an email containing a link which let me schedule an interview online. the interview itself was only about 30 minutes long  and the interviewer was very nice. the first 15 minutes or so were  tell me about yourself    what sort of software interests you    which team do you think you d like to work on.  then came the technical portion.,implement the unix  word count  utility in c  without using any library functions. seems simple at first  but there are multiple edge cases to consider.   answer question
2013-03-26 08:45:02.76,it was through university campus  got a phone interview. it was more of a hr  and she asked me some puzzles. hard to say if i gave the correct answers  as the questions were very open ended.,n a   answer question
2013-03-08 08:50:19.837,recruiter contacted me via linkedin and invited me to try for the job at bing team. i knew that they have planned an interview session in moscow in a month or two. i sent my cv to recruiter and had no reply. after three weeks i wrote a letter to remind them about me and it had worked  she asked me to resend my cv. after that i received an invitation to the phone screening. i generally had an idea what they can ask me  so i tried to make some preparations for the interview  but as i see now it is not enough to go in recruitment process of that kind any further. the skype interview was not difficult at the start. my english is not very good  but i understood almost everything. the interviewer quickly asked me about my most complex projects and went to the technical questions. first two of them was very easy  then he asked me to write a code to solve a task on the linked list. i had to write the code right in the skype.,write the code to rotate the linked list in the skype input window.   1 answer
2013-04-26 20:49:12.023,after apply through my college recruiter i got a first round phone interview. it lasted about 45 minutes and first involved a few behaviour questions  e.g. why do you want to work at microsoft  what kind of coding are doing outside of school . after  i was bombarded by a plethora of technical questions. here are a few of them  what are differences between java and c  why would someone use java over c c   and vice versa  what s inheritance  what s a virtual function  what s the jvm  what s a disadvantage of the jvm   what s the difference between an array and linkedlist  after this i was asked one coding question  reverse a singly linked list with and without using an auxiliary data structure.,reverse a singly linked list with and without using an auxiliary data structure.   2 answers
2013-04-22 18:56:16.653,skype interview   theoretical questions like differences between a thread and a process  what is a critical section  what are the conditions for a deadlock etc. asked to write code that reverses order of words in a string. on site interview  i ve been invited to warsaw  poland for the on site interview. had 4 tecnical interviews and 1 hr interview at the end.,given a nxm board  how many ways are there to go from the left top corner to the right bottom corner. write code and explain your answer.   1 answer
2013-06-05 06:43:03.063,after i passed the resume screening  i took a 30 minutes technical interview. i was first asked to merge the two sorted integer array  then explain the algorithm in english. then  the interview asked me what improvements should be done for the microsoft products.,how do you test a machine that returns only accepts 4 to 6    answer question
2013-02-12 12:08:04.027,nothing fancy  standard phone interview  no weird  tricky or anything like what you usually read. we mainly talked about my interests and my projects. i was asked to describe my most challenging projects  what i learned from them and what i think my main attributes are. i was also asked a few behavioural questions  i.e how would you deal with this situation or that situation.,nothing really weird  i had read about tricky questions  but nothing like that   answer question
Date, Experience, Questions
2013-02-27 15:34:04.603,gave the resume in university career fair. got a mail in 3 days with an on line link to reserve the timeslot. this was screening round held on campus. half hour time slot were given and it ran exactly half hr. simple questions on projects were asked and one coding question and a few behavioural questions.,was asked to write quicksort in any language of choice  you are expected to take 5 10 mins for this. have to write on whiteboard if there is one or u can write on a paper.   answer question
2013-01-28 01:46:35.133,this was a intern interview on campus. start with non technical interviewer who asked about behavior type question like  what was the most difficult technical problem you have encounter and how you go about solving it  the second one is a technical interview who asked about reversing a word given a word  and reversing every word in that sentence,no question was that hard. surprisingly   answer question
2013-01-20 11:39:25.37,i was interviewed as an intern for 30 minutes and was asked about my education history and 2 algorithm questions. the interview was scheduled by my recruitment helpers at the university of british columbia  canada. a cover letter and resume were submitted for when i applied to microsoft. prior to the interview  you are asked to fill out a form about what domains interest you and what type of position you would prefer  program manager  software development engineer  software development engineer in test . after my internship was over  they offered me a full time position. no further interview was required. i seem to be an exception to the usual case in which a full day interview process is normally required.,i believe i was asked to sort a list of words alpha numerically.   1 answer
2013-01-13 12:27:04.36,initial interview on campus at my university  followed by all day interview on site in redmond.,design a url shortener and the various components needed.   answer question
2013-01-14 08:03:32.657,got the job information through our university job website. applied online at microsoft university recruitment website. received an email within one week to set up a phone interview. the recruiter said there would only be some behavioral questions  just to know my skills  experience  and find my fit. in the interview  there were behavior questions   questions about skills  about my understanding of software engineering practice  about what i do out of schoolwork. i told her in the beginning that i do not intend to apply for sdet  but there was a question about software testing.,what do you think is more important in software development    1 answer
2013-01-08 13:02:52.2,question were heavy on design. the code was scrutinized closely.,some questions on resume.   answer question
2013-01-01 17:54:12.95,applied through new graduate program  phone interview over the phone ,we have a program with three input text boxes that takes side lengths for a triangles and renders it. how do you test it before releasing to the customer    1 answer
2012-12-30 08:22:16.62,general interview about background  programming test.,rle encoding of a string.   answer question
2012-12-22 23:05:26.277,university recruiting was the way that i first got introduced to this company. i talked with the university recruiters through an event and then in their formal dinner  where i was able to talk with the recruiters in a more casual setting. the first interview was a phone interview where they questioned me about my resume.,there are nine identical models but one of them is heavier than the others. using a double sided balance scale only twice  how would you find the heaviest one    1 answer
2013-01-26 20:06:01.13,2 online tests followed by 4 interviews   3 technical   1 hr  . first online test is an mcq test and in the 2nd one you are given 2 coding questions to solve in 45 mins which are pretty easy.,surprise is my first interviewer asked me to write a sql query..i expected i would be given to solve a algorithm question. there are not difficult questions as such...they asked some simple algorithm questions in the interviews which also can be found in cracking the coding interview book.   answer question
Date, Experience, Questions
2012-11-30 23:40:50.493,1 online technical mcq test. there was a shortlist after this. 2 codes  1 based on string another on linked list  3 technical interviews during the first one  there was only one interviewer who made us sit in a circle and gave a code to write. then he move from one person to another to ask questions  1 hr interview,return the nodes of binary tree which forms its diameter.   answer question
2013-05-11 09:49:56.023,submitting resume at campus recruiting. two stages. interviewing with one hr officer and one technical officer. question includes why microsoft  what makes good code bad code  your favourite coding languages  puzzles. technical questions involve how you deal with problems while coding  arrays  queue implementation .... more thorough technical interview in the final round.,how do you test a website    1 answer
2013-03-12 07:39:38.937,microsoft came to our campus  and the process included one written test followed by interviews  3 or more .,all the questions were data structures related   answer question
2013-04-05 09:56:12.15,recruiter approach via employee referral  after several mail exchange containing resume and questionaire 1st interview  skype  45 mins  1 coding problem on collabedit with side questions like complexity  how to reduce memory usage again some mail exchange about legal stuff and information about recruitment process. 2nd interview  face to face  3 interviews each 50 mins  coding questions on paper or on board,1. find the break point of an integer sequence  ie. 4 6 10 20 21 23 40 5 7 13  answer 5  whose size is big and unknown 2. implement singleton 3. state complexity of insert  delete and search operations on linked list  array  binary tree 4. print a linked list from start and reverse  iterative and recursive    answer question
2013-09-25 09:06:00.8,3 technical interviews and one final manager interview   data structures and algos were asked,dynamic programming questions are often asked   answer question
2012-12-01 09:50:08.84,attended campus placement drive  company replied back for a preliminary round on campus. the interview lasted exactly 30 mins  most of the questions asked were routine and they repeated the same questions for most of the interviewees. was not called for the second round of interviews at seattle.,the question that was overall a little challenging was  how will you implement a paging technique for a query that processes millions of rows from the database     answer question
2012-11-25 22:20:23.887,i was informed to go to an onsite interview in redmond after a 3 hours phone interview. i went through two interviews on the main campus of microsoft  each lasted 75 minutes. i was asked 2 general coding questions along with some behavioral questions regarding my resume and i am sure that i did it well. but after that  the interviewer from the bing team asked me to build index for large scale spatial database which may use some special data structure like r tree  kd tree or quad tree  etc. i did not go over those structures and didn t do well on that. finally  i did not get an offer.,build index for a spatial database which can retrieve the k nearest points in an efficient way.   answer question
2012-11-24 13:04:25.897,written followed by 4 rounds of interviews,what are the minimum number of edges a graph must have so that there cannot be any articulation point   answer question
2012-11-16 10:04:33.367,had a campus interview at my university. nothing unexpected. was asked to count a number of words in a string  and ways to optimize the algorithm  parallelizing ,asked to test an alarm clock. ask about improvements i d add to it   answer question
2012-11-06 21:35:43.257,handed in my cv after a recruitment presentation on campus. received an email the next week to arrange an interview. interviewer was competent and put me at ease  felt more like a conversation than a typical interview. no generic questions.,write a method to compute if a string is a palindrome  disregarding spaces.   3 answers
Date, Experience, Questions
2012-11-06 21:51:20.18,i applied for the position online. a little more than a week later  i got an email to schedule the initial phone screening. the phone screening took place a few days later  and it lasted for about half an hour. the interview questions mostly consisted of behavioral questions and some quick background information  such as any side projects outside of the school.,you have a list of numbers from 1 to 1 000 000  and one number is missing. how do you find the number    2 answers
2012-11-10 09:42:14.103,interviews questions are standard ones but the difficulty level is at par with amazon etc. a bit easier questions than google 3 5 rounds of technical interviews no coding on the laptop etc,for an entry level  connect all the siblings of a tree   1 answer
2012-12-04 00:53:21.0,6 rounds of interview   1st round 15 mcqs of objective type. got selected. 2nd round was given a string of a binary number  convert it to a string of base 4. then given a linked list of 0s  1s and 2s sort it. got selected 3rd round on site   4th round  given a linked list  delete the nth node from the end. 4th round on site   given a dictionary of words  and a string s  print all the anagrams of the string from the dictionary 5th round on site   write an api to implement a semaphore sub system and ship a reusable library for the same,write an api to implement a semaphore sub system and ship a reusable library for the same   answer question
2012-11-09 07:51:06.873,i just had the first round interview. i was interviewed by a program manager. we mostly talked about my resume and microsoft and what the interviewer works on. i was asked one programming question for the last 10 min of the 30 min interview.,he asked a low level question so you had to think about computer memory and bits. i expected more of an algorithmy question so this was unexpected.   answer question
2012-11-09 12:34:48.437,i applied online  sent my resume  and got feedback that they d like to talk to me. we arranged a phone interview and i filled some form details. the phone interview was at the time which was the most convenient for me  and we talked for around 25 minutes. the interviewer was very pleasant and motivating and even though i felt pressure because it was my first phone interview  i think i performed well.,technical questions were related to linked lists  other questions were more about me and my experience.   answer question
2013-05-20 01:30:49.673,aptitude test  coding test  telephonic interview   algorithms,propose an algorithm to remove duplicates in very large datset  which cannot be completely stored in memory for processing . now  give scenarios in which your algorithm fails.   2 answers
2012-11-07 01:31:51.993,in person interview on campus. person was very friendly asked questions about trees  bst  avl etc.. also asked how i would take an input  this is a sentence  and output  sentence a is this . got to second round where person asked about sorting algorithms and complexity.,bst. avl. sorting  heapsort  bucketsort  quicksort etc..   answer question
2012-11-05 09:53:57.75,my resume got selected at our campus career fair and was scheduled for a one on one interview in the campus. the interviewer was very friendly and helpful and asked general questions about my projects   experience with my courses  what part of software development i would like to work on and so on. after that he asked me a coding question with some test cases.,merge two sorted linked lists. give test cases.   answer question
2012-11-26 12:21:29.84,i got an on site interview in dublin for sde and sdet internship position. i was invited to this interview after a short interview at my university. i had 3 interviews with 1 sde team  2 guys   1 sdet team  another 2 guys  and 1 project manager. i got a lot of questions related to  why do i want to work for microsoft  why am i pursuing computer science  what am i looking for in technology  they asked me about a recent article i read on techcrunch. coding questions were easy    count the binary 1 digits in a number   given two nodes in a binary tree return their lowest common ancestor   given two strings say if they are anagrams i also had testing questions before every coding question on how would i test a method that does the code.,at the third interview i was asked which one of the previous interviews i liked better and why    answer question you have a project and you want to release it in multiple languages. for every language you have a resource file which contains hotkeys of every module. for example  one module is file which has find with hotkey f and free with hotkey f and another module edit which has replace with hotkey r. for every module you want to find the colliding hotkeys. in our example in module file  find and free have colliding hotkey  f . in the resource file a hotkey is coded as   alpha f find.files  where  alpha is one character  alpha. you have 100 languages and around 6000 hotkeys in a resource file. determine all the colliding hotkeys.   1 answer
2012-11-15 22:19:43.79,the interview was also held for sdet position... it was a phone interview and lasted for about 52 mins... first it was all about me and my projects and skills and previous works of my own... which language are you interested in and what was the most difficult part of your projects.. i was going on explaining a lot about c  and c   and he asked differences and told him... that was the first technical question .. there on he asked only behavioural questions 1.9 marbles question... 2.test a calculator 3.how do you explain internet to a 5 year old i fared well on all of these... later asked location preferences and all that sort of q s,there is no difficult part at all.. only thing i fumbled on was during explaining him my project experiences... and the question that what field were you interested in particularly in msft   i said windows mobile and os s..   answer question
Date, Experience, Questions
2012-11-05 19:56:29.637,2 phone interviews and onsite interview,coding questions are hard   answer question
2012-11-18 21:51:42.13,when i applied to them  it turned out they were planning to have a campus recruiting event in my city  moscow  within next 2 weeks  though unfortunately i was on a trip at that time so couldn t make it. thus they made one phone interview  with a recruiter  and invited me to a recruiting event in kiev six weeks later. there they had two groups of interviewees coming at different times  each group consisting of 6 people. every person would undergo 3 or 4 interviews  each 45 minutes long . after every interview interviewers exchange some feedback and you listen to the hr guy who promotes seattle as a place to live. after that you go to another interview. after 3 interviews they analyse the feedback and decide who stays for another interview. if you aren t invited to the fourth interview  that doesn t mean you wouldn t get an offer. i personally got an offer after only 3. the questions vary in difficulty depending on your interviewer  but overall i found them harder than in other major companies  google  facebook . as usually  if you have ever participated in programming competitions  you have better chances of solving their problems.,i don t think i can disclose the exact question  but one of the interviewers actually asked two questions  one of then being some kind of  real world  open ended one  and another one seemed to be algorithmic  the problem was that there was no solution  and even the interviewer had some ideas about it but not the complete solution.   1 answer
2012-12-11 18:07:01.453,  find the information from  http   careers.microsoft.com careers en us grad software jobs.aspx   apply for the jobs through the website   a week later  got an email to schedule and do phone interview   do phone interview   2 weeks later  got an email to do on site interview   2 months later  will have on site interview,how to test microsoft s new product   answer question
2012-10-19 07:55:28.347,campus job fair and submitted resume. notified 2 3 weeks later for campus interview.,this is a on campus interview for intern. why ms  most challenging thing  how to solve it. delete a node in linked list.   answer question
2012-10-16 20:11:34.207,on campus interview. got a call from hr. first round was easy  was asked to find minimum element in a stack in o 1  time. second round had two questions both coding related.,most of them were from ctci   1 answer
2012-10-09 23:47:14.717,received an on campus interview after meeting with recruiter at career fair. interview was 30 minutes long. had some behavioral questions and then 1 coding question.,given a number n  print all prime numbers from 1 to n. then asked to optimize code.   2 answers
2012-11-06 00:46:05.417,pretty standard  only had the phone interview so far  was pretty relaxed. make sure that you are prepared to answer questions about previous employment and any coding you do outside of school work.,explain the internet to a child.   answer question you have 9 marbles  all of them identical except one of them is slightly heavier than the rest. in order to determine which is the heaviest  you have a balancing scale  however you are only allowed to use it twice. how do you determine the heaviest marble    2 answers
2012-11-21 18:22:21.627,campus interview. had a 30 minute interview on campus interview. was asked some basic questions about what are my interests  what challenges i faced on my academic projects and all that stuff. then i was asked a technical question .... write a algorithm to print a nxn matrix in spiral form.,write a algorithm to print a nxn matrix in spiral form.   answer question
2012-10-01 21:32:44.69,first interview     given an array of ints  return the prime numbers of this array.   given an array of ints  return any number repeated at least 3 times.,why computer science    answer question
2012-10-09 13:46:48.213,i met the recruiter in my school s career fair. got an email next week about the first round interview. it was all behavior questions. the interviewer was very nice and answered a lot of my questions.,No Question
Date, Experience, Questions
2013-01-14 09:22:12.69,it was a very straight forward technical interview  i.e.  no behavioral questions were asked at all. my interviewer was sde ii from the windows 8 phone team. this interview was started with several administrative questions  such as   your graduation date  whether you have any pending offer right now  which area do you want to work in microsoft  os  application  cloud  etc   which product are you most interested in working on  which programming language are you most comfortable with then we moved on to the technical part  where he tested my knowledge on the following  as far as i remembered     what s quick sort and the complexity of it  polymorphism and how to implement it  what is memory leak and does java allow memory leak  what is garbage collection and how does it work,design an algorithm which produces all the permutations of a given string.   answer question
2012-09-28 09:10:31.933,send an email to their website then they scheduled a onsite interview,how to serialize an array of string  how to deserialize it     answer question
2012-10-21 18:19:18.74,found the interview process quite slow  with infrequent communication from recruiters. did not enjoy my on campus interviewer  and think he pegged me wrong in the questions he asked. also  allotted time for interview  25 minutes  was far  far too short to develop any meaningful picture of a candidate  me  or anyone else . i have not pursued microsoft further as a result  and instead received offers from other major tech companies  amazon  google  etc .,no questions were particularly difficult or unexpected. microsoft helped pioneer the now standard  logic questions and code  interviews the top tech companies have generally adopted  and they still interview that way.   answer question
2012-09-23 10:46:55.157,worked with company as intern before interviewing   knew most of my interviewers. very short describe your resume where do you see yourself in 5 years  then straight to a whiteboard where i had to answer questions in front of senior software engineers,given a function called drawpoint x y  write a function to draw a circle.   answer question a few questions on what resolves to true and what resolves to false. will 0.5 resolve to true  if you use  0.75 in an comparison statement  if  0.75  what will be returned from that statement. etc... what else can be used as true  what can be used as false.   1 answer
2012-09-17 00:31:10.03,i applied for microsoft through a university job fair and received an email about scheduling an interview. i went to an on campus interview with a microsoft employee  who was not human resources but was a software engineer and tested me out on minor programming tasks and asked me questions about my experience. there weren t any trick questions and the interview was very conversational and not as intimidating as others.,the most difficult question was simply  name an issue and how you resolved it. i was prepared for any programming question they could throw at me  but this one was more difficult. i was fortunate to have a lot of experience developing software in a team environment so i was able to answer this one pretty easily.   answer question
2012-09-03 07:43:44.243,the interview consist of three parts  hr phone screening  phone screening by engineers  and a 5 round on site interview. be expected to write code via live meeting during the engineer phone screen. you will be writing a lot of code on the whiteboard during the on site interview. basic cs stuff   sometimes you may get a math puzzle. make sure that your code can handle corner case input  or at least show that you are aware of them by listing those cases when asked to give test cases.,given a string s of length n and an index i  0  lt   i  lt   n . using only constant extra space  how do you manipulate the string in place to yield the string s i  i 1  ...   n 1  0  1  ...  i 1     1 answer
2012-11-11 20:56:10.45,technical interviews.. problem solving  several algorithm writing questions and writing lots of codes quickly,designing algorithm with the best possible time complexity   answer question
2013-07-10 13:11:06.21,they came to my university to do a presentation about ms recruiting  on this presentation they also asked for our resumes and did a really quick hr interview with everyone. the selected people from the previous step had an technical interview also on the university. in the interview i was asked 2 straight forward algorithm questions  and had some minutes to chat about ms culture and about the interviewer s daily life. after the previous step  some people were selected to do a on site interview  mine was in s o paulo   brazil. it consisted of 4 interviews  each interviewer were from a different project and asked totally different questions  usually one algorithm based and another different  sometimes were puzzles and sometimes just design discussions . some of the interviewers were nice  some of them seemed to be having a tough day. they tell you the result right after the interview process.,the interviewer opened ms excel 2013  the  create new document  area  and told me    test it for me   answer question
2012-12-25 06:49:51.047,because of the nda  i can say nothing but the process itself. i finished my interviews in the offices of ms.china before the campus hiring started. i took only 2 rounds and didn t make it to the 3rd the last  round. i met a indian in the 1st round and he asked me many open problems. but i failed to express myself well and was declined...,don t remember the questions so much. but one of them was   write an iterator to traverse a tree  . the interviewer later asked to me write the complete code  defining all the data structures as well  on a piece of paper. not the most difficult one  but quite tiring.   answer question
2013-02-04 01:02:40.067,applied through campus placements. the recruitment was for the india development center  ms idc . there was an online test having aptitude questions on c and three programing questions. shortlisted candidates were later interviewed. there were 3 rounds and eliminations after each round. the cv played at an important role as well and the projects publications impressed the interviewer.,No Question
Date, Experience, Questions
2012-09-20 22:44:43.093,one mcq round  outsourced to meritrack  consisting of aptitude and little bit computer oriented questions . 50 questions  60 minutes. 30 quant and 20 technical questions. after eliminating half the candidates  a coding round with 4 questions  all to be solved online. again 1 hour round. also conducted by meritrack. after shortlisting candidates  personal interviews were conducted   2 technical and 1 hr. questions revolved around networking  data structure  software engineering  algorithms  puzzles  testing  os  oop and dmbs. questions depended on interviewer.,i got an interviewer who was only interested in software development lifecycle and did not ask any question on coding and algorithms.   answer question
2012-08-24 05:40:18.863,first round   aptitude   technical  1 hour objective  second round   written subjective for two profiles idc   it  3 4 rounds of interview,convert a binary search tree to double linked list.   answer question
2012-11-15 03:28:57.12,i got the interview through university career events applications. i guess you have a better chance than applying online if you apply through your university. the interview had 2 rounds  the first round was mostly about my background and what i like and dont like about microsoft and how can i improve it. in addition to some technical questions and some design questions like design a clock for blind users.,questions about hardware  memory allocations  pointers    answer question
2014-07-06 02:51:40.803,it was a campus hiring event. 2 written test and after that 4 technical interviews. the interviewer ware very cool guys and helped me during interview as well. they even give you hints if you stuck.,1. data structure and algorithmic questions. mostly you find on gfg   2. os concepts  dbms 3. no question on networking 4. few design questions i  find the no. of connected components in a undirected graph. ii  generate all valid parenthesis using n open and close braces iii  question on prime no. generation and processing. iv  process in os   full details  v  a design question on college student management system and few queries on them.   1 answer
