Date, Experience, Questions
2009-08-27 17:03:24.567,i had 2 telephonic interviews and the questions are below. recruiters are pretty cool in facebook. 1. general resume stuff. 2. merge sort   write code for it. complexity. 3. sql   self join  asked me to write a query  don t remember the exact question. 4. advantage of b trees   used in databases for indexing. adv. less number of memory lookups because of less hierarchy. large fanout.,given a set of inputs  lt number  userid gt  in a log file  log   lt number  userid gt  example  1 2 1 1 2 1 3 1 1 2 out   lt number  count gt  1 2 2 1 3 1 the output should be all the unique numbers and the count associated with them.   3 answers
2009-06-08 13:54:52.86,facebook is an unprofessional company to interview with. the first phone interviewer only wanted some insider information regarding my company  which i didn t give to him . the second interviewer could not get the interviewing tool working  he wasted 1 2 hour of my time before calling and telling me he would like to reschedule. so i patiently rescheduled with hr for the next day. the 2nd interviewer now calls 20 minutes late. is fairly rude and capricious. says that he is in a hurry. did not explain his problem correctly. when i explained my solution  quickly tacked on some additional requirements and then said my solution did not work. the interview only lasted about 15 minutes. said that he worked on consistency problems at facebook. everybody knows how horrible the facebook newsfeed consistency is. total time wasted with these people   4hours  over two weeks  not including recruiter time . compensation offered for my time  none. conclusion  run as fast as you can from this company.,how do you find sequences of consequtive integers in a list that add to a particular number.   7 answers given a score s  and individual points p1 p2 ... pn. give all combinations of p that add up to s.   1 answer reverse a linked list.   2 answers
2009-06-16 19:33:45.447,recruiter contacted me . i had just put up my resume on the website  didn t solve any kind of programming puzzle. in the first phone interview  i was asked to write a program that   given an array  would print the largest subarray that had elements in increasing order.,given an array  print the largest subarray that has elements in an increasing order   7 answers
2011-10-11 18:34:02.307,interview consisted of a phone interview and then an all day on site interview with four one hour interviews. i was really impressed by the difficulty of the questions that they asked and the level of thinking and coding they expected. after the interview  i wasn t sure if i would be happy working at facebook so they let me come back and speak with me would be manager and director as well as some coworkers so i could make a good decision.,... be prepared to write real code on a while board on on line editor.   answer question
2009-07-01 09:50:34.963,did a phone screen on friday to discuss with facebook was working on and what i wanted to work on. this moved to onsite technical interview on following tuesday  they moved quickly because of another pending offer with another company. did well  then moved to meet with more members of the team on thursday  moved to offer on friday and then accepted within 1 day.,what do you want to work on    1 answer
2010-07-07 22:31:46.963,phone interview was very professional and well structured. covered a broad range of topics in computer science. then i was called on site which consisted of many more rounds of interview with in depth focus on algorithms and systems knowledge. there seemed to be a focus on an understanding of performance of systems.,binary trees  hash tables  and locking   cache   answer question
Date, Experience, Questions
2009-05-08 19:24:55.817,the interview consisted of two parts. the first part was a basic screening my the hr person through a set of e mail questions regarding preferences of work  technology experience  etc. the second part consisted of a phone conversation with one of the the facebook engineers where he asked questions regarding current employment responsibilities  why the interest in facebook  etc. he then proceeded to ask a simple technical question which you had to provide a solution for on the spot through a web application from which he could see you typing  a bit nerve wrecking .,given a list of strings  for each string  find if it has an anagram in the list.   4 answers
2009-03-18 12:39:35.707,i applied online through the facebook website and heard back from hr within 2 weeks. after speaking with the recruiter  we setup a phone interview with one of the engineers. the phone interview was about 20 minutes long and consisted of 2 questions which were algorithmic in nature  one of which was reversing a linked list. i heard back from them about a week later and we setup a time for an on site interview. i was alotted  1000usd for travel expenses to travel from toronto  on to palo alto  ca. the on site interview lasted 4 hours and was split up into 1 hour interviews with a different engineer. the questions were mostly abstract  and language independent. content of the questions varied from riddles to database design. my impression of the first three engineers was good  they seemed like nice guys  and knowledgeable. the last interviewer came off as pretentious  i felt as though he wanted me to fail    just my opinion  overall  the office culture seemed relaxed and the problems they are solving there are interesting ones. i d recommend interviewing with them if only for the chance to visit palo alto ,you have two lightbulbs and a 100 storey building. you want to find the floor at which the bulbs will break when dropped. find the floor using the least number of drops.   29 answers
2009-03-11 18:41:13.093,pretty superficial compared to the in depth interviews i ve had for many other employees in silicon valley and otherwise in high tech. i was astonished that they seemed nonplussed at the prospect of somebody weaving back and forth between  very senior  individual contributor and  technical  manager    that cluelessness is something i expect from big old ossified companies  but this  weaving  pattern is perfectly normal and expected in young dynamic up and coming hi tech outfits  hey  i ve been doing this for decades   .,how can you possibly do technical management if you re a very strong senior engineer    1 answer
2009-03-12 00:00:13.197,a recruiter contacted me and i preformed a brief initial interview and then setup a follow up interview with manager of engineering who gave an online interactive interview. the interview consisted of typing into a web browser sudo code solutions to various engineering questions.,explain the difference between a left and right sql join   answer question in sudo code write a program that takes an integer called n and prints out the fibonacci sequence to the nth digit.   3 answers
2015-10-07 18:18:16.923,i was contacted by a recruiter to an on campus interview. interview lasted about 45 min. had to solve 1 problem and some behavioral questions  favorite project  why facebook  where i see myself   overall i felt i did not prepare enough  i solved the problem correctly but it took me some time to make it optimal.,delete repeated characters on a string   1 answer
2015-10-28 03:25:20.073,i applied through an employee referral. they have returned to me very quickly in mail with few questions regarding my background. second interview was on the phone with hr recruiter. also  background check and some easy technical questions. third interview was video screening with one of the employees. i ve asked to write a code and answer algorithm question.,question about bst.   answer question
2015-09-22 13:51:52.24,first  there is a screening call with hr. they tell you all about the recruiting process     1st round  a video interview with 3 parts  for a total of 30 45 minutes   1   analytical interview 2   technical data 3   math   2nd round  if you pass the 1st round   same kind of interview with 5 persons in menlo park.,write a function to determine if a string is a palindrome   1 answer
2015-10-21 03:23:51.527,the interviewer briefly introduced himself in terms of when he has joined the company and what project he has  lately  worked on. then i was required to solve a coding task. i d say the task was rather simple  and what the interviewer was looking for was     ability to quickly grasp the task at hand    ability to quickly come up with idea how to  efficiently enough  solve it    ability to quickly and correctly turn your idea into working code. suggestion  once you re done coding    go through your code  check how it will handle the corner cases  reason out loud about what you re doing. don t panic    than  at the end you are given the opportunity to ask questions. as you can expect  they d like to see you show genuine interest in how things are done there  so showing some excitement helps a lot.,questions i ve been asked  do you think what you just coded is correct  show me  reason  how your code will behave on  this particular input  what is the time space complexity of what your solution  can we do better than that  are you sure we can t    1 answer
2015-08-21 20:25:29.113,was contacted by facebook recruiter via linkedin. i had never considered applying at facebook but the positions mentioned seemed interesting. phone screen with a person not on the team i was applying to. asked questions that have been mentioned here many times over several years. took over two weeks after the screen to get any feedback.,convert a binary tree to double linked list.   answer question
2015-08-02 14:47:06.703,contacted the university recruiter on fb and booked an interview. warning  the recruiter tends to be forgetful or maybe has a lot on his plate  i had to remind him several times to book the interview and always check back. i would recommend everyone do the same lest you drop off the radar.,algo question  take two binary numbers and add them   3 answers
Date, Experience, Questions
2015-07-03 06:39:16.8,recruitment team came to the university to present the process and offer contacts. i contacted the recruiter via e mail  and got an answer within 2 weeks. had an initial phone screen on which the recruiter asked me questions about my background and interests on the company. the recruiter also presented the recruiting process  and scheduled me for a technical interview via skype. the technical interview took about 45 minutes. at the beginning  the interviewer asked me about interesting projects that i have been worked on  and then went to the technical question. i can t give the question due to the nda  but it was a basic question about strings handling. after one week i got the response that i didn t pass the interview. i asked for feedback  but the recruiter told me that it was on their policy to not give feedback to the candidates...   ,tell me about an interesting project that you have worked on.   answer question
2015-05-28 06:03:28.213,was approached by a recruiter on linkedin  who organised a phone call to discuss the interview process. after initial introductions  i was ambushed by questions about my salary  followed by an impromptu programming interview. the line quality was quite poor  which combined with the interviewer s accent made it difficult to understand the questions  which didn t really matter because by that point i d already decided not to go ahead with the process,series of multiple choice questions   answer question
2015-05-20 10:18:29.103,hr assistant sent material to get prepared for the phone interview. phone and live coding interview with a tech manager. the task was not an easy one and the interviewer was very helpful.,to implement regular expressions matching.   answer question
2015-04-17 17:43:20.81,everyone was really cool  got 3 interviews  one of which was partly technical and partly non technical. the non technical interview also has a small coding part at the end. the two others can be either completely coding or 1 coding and 1 design. the questions were all ones i hadn t seen before after practicing for a while  but i mostly found them simple to average difficulty  except one which was pretty tough  that i managed to crack a couple minutes in.,why do you want to work at facebook    answer question
2015-06-03 14:23:09.1,after submitting my resume and answering a few questions on past projects  job preferences  etc. i had two skype interviews on algorithmic questions. the problems posed were quite fair and had to be solved in a programming language of choice in an online editor. after that  i was invited to an on site interview in london  expenses paid  with three more one on one interviews. two of them were once more on coding  this time on a white board. the other one also had a small coding part but also included questions on previous projects  team behavior etc.,lots of sql and python program need to write in every round.   1 answer
2015-06-09 03:55:34.043,facebook rounds are purely on technical.each round they will ask to write some program in preferred language which you have choose. mine was sql and python.be prepare with how to write effective code.there will be many logical q as well. interview happen around total 6 rounds.bad luck at last no offer.selection process took around 1 month. 3 indian round   1 singapore client   2 us rounds,hr  hash function search time  what is o n  programming  write a function that get an int array  each int has category which can receive by a given function. category is one of  0 1 2 . eg array 1  20  get category 20  1 sort the int array by the int category. following question  sort without addition array space   answer question
2015-05-21 16:59:15.25,first interview was hr phone interview  with 3 simple technical questions. second interview was technical over the phone with one of the employees. the interview was on shared online whiteboard. overall process was very good  people are very nice and helpful. during the interview  the interviewer gives you tips and directions  always focus about what you are doing.,given an array of integers return true if two of the numbers add to x.   4 answers
2015-06-10 03:47:05.8,started off with a basic screening test from a recruiter  basic programming questions that your really should know. this was followed by two 1 hour skype interviews  both interviews consisted of 1 programming question and then 15 mins chatting. the questions at this stage are very basic  arrays . final stage was onsite interview  4 back to back interviews  these were a lot harder but with good revision easily passed. just make sure you know your data structures and basic algorithms. overall best interview experience ever  everyone is amazing and you leave knowing this is the place you really want to work ,wildcard problem   answer question
2015-07-13 06:26:56.583,the first interview was with recruiter and gone very well. recruiter told about company and opportunities of working there. the he asked about my experience and willing to join the team. the second  tech  interview started from describing technical part of one of my favorite projects i was involved in. then interviewer asked me to solve algorithmic problem. after that i didn t hear anything from facebook stuff even tried to write them month later...,No Question
2015-06-22 23:04:43.29,they do not make the things difficult and they can see the situation from student s end. very fast and convenient hiring process. they reply emails very accurately and very fast.,No Question
Date, Experience, Questions
2015-03-11 07:38:37.52,i applied throw the facebook career website. the process took about 2 weeks and consisted of a questionnaire  a phone call with the recruiter  and 45 minutes interview by phone  phone screen . all the process took place mostly by email. in addition  couple of days before the interview the recruiter invite me to an online video session with other applicants.,given a string of digits  where every digit represents a letter  1  gt a  2  gt b  26  gt z . find the number of words that we can generate from that string. for example  123   gt  abc  lc  aw. the answer  3 456   gt  def. the answer  1   7 answers
2015-02-18 11:51:51.74,here s my opinion from my experience interviewing at facebook. they tell you the process in advance. one phone interview  5 in house interviews  3 coding  1 design and 1 behavioural . all interviews are 45 minutes each and one on one  and you have to write code in all of the coding interviews  and possibly in the design one too. in the first round  one person decides whether you get through or not. in the 5 rounds  each interviewer provides their feedback after you have finished the interviews which means that if you do badly in one then the other interviewers won t actually know. be fully aware  and make no mistake about this   there is an incredibly high possibility that you will get rejected. that sounds harsh but consider it from their position   huge numbers of people apply  huge numbers get interviewed  and they have to pick people out somehow. they also say that they prefer to avoid hiring the wrong person so ultimately they end up inadvertantly rejecting good candidates incase they turn out to be a bad hire  so the risk of getting rejecting is even higher. basically  this means you are most likely going to be wasting a ridiculous amount of your time and effort. perhaps because of this  they are incredibly nice and friendly. this really was the nicest and most pleasant interview i have had. also  once you understand the scenario  it really helps to kill your nerves if you suffer from that. after all  why stress about something you have practically no chance of succeeding in  negative  true  but the odds are really stacked against you and you would do well to understand that and just be yourself. the questions are not that hard  i found. in fact  i solved the first one so quickly i even surprised myself. you do have to write on the whiteboard  but that of course means that there can not be much code to write since a whiteboard is not that big. indeed the questions are not that hard really. i felt that they do expect you to talk about what you are doing but also to get it right very quickly and without any mistakes. they want to see how you approach the problem etc.  but get real   they don t want to see you fumbling around  they want to see that you know the answer and can bang it out. ultimately  even if you know the answer to the technical questions and you get them right you will still likely fail over something you can t really control or even know about. in my case  they said i didn t have management experience  but you know what  i didn t apply for a manager role and they never even asked about management or leadership at all. i was pretty annoyed to be honest  it felt like a complete waste of my time and i felt like an idiot for worrying so much about the interviews. they do provide you with some preparation links which are useful. there is also a book called cracking the coding interview. it doesn t have their questions in it of course  but it gives you plenty of examples on how to solve these kinds of questions so if you read up on it you should be able to bang them out quite easily. overall  it is worth going just to see if you can handle it because you probably can  just make sure that you feel good about what you achieved even if they say no.,make sure you can tell them what you actually did in your previous projects  not what the project was. know how to traverse data structures. know what the time space complexity is. seriously  it really isn t that hard but you do need to know it so well that you can literally write it flawlessly. they want to see that you arrive at the decision to use a tree hashtable graph whatever  but then they expect you to bang out that solution.   answer question
2015-02-26 22:01:01.837,i got the interview from the campus recruitment was generally a positive experience. i was asked to code on a whiteboard in front of the interviewer after being asked about my interests . the questions were not too tough and the response was encouraging but i didnt make it . not sure why .,how to reverse print a single linked list and questions on different data structures and running time   1 answer
2015-02-26 12:01:57.407,no different to others mentioned here  contacted via linkedin  one screening call  45mins   then on site with 4 x 45mins interviews. overall  the algorithm questions are not particularly hard. i have interviewed with fb twice  and both times felt the sessions went well  although considerably better the second time   but no offer either time. you won t get detailed enough feedback to know where you might have tripped up  if anywhere  though. from their point of view  i think this is understandable  but makes it harder to deal with the rejection  if you had fouled up every session you would feel better than if you basically answered all the questions  with seemingly positive feedback from each interviewer  yet not got an offer... as noted elsewhere  it s probably best to be stoic about the whole thing and accept that they have so many candidates they probably apply a  benefit of the doubt  policy that works against in their favour  ie. i would imagine they employ a sort of  thumb up    thumb down  policy. they are  however  very pleasant and expect to have a positive experience of the process even if the result is not what you might want yourself.,one session of higher level design  the rest are all standard algorithm sessions. all of this is explained in advance  so no surprises. one on site session is a more traditional interview.   answer question
2015-03-02 21:23:15.42,phone interview  engineer was very nice but kind of awkward because he would t speak loud and was very difficult to communicate while programming and not being able to listen to his comments. overall it was very interesting and helpful interview. they try to help you throughout the process and are very quick to answer emails and questions,what is one project you ve worked on outside from school that you feel passionate about    answer question
2015-05-26 02:31:08.85,there were four interviews  two about engineering  one about architecture  one about career. the engineering interviews where what you would expect  the questions were geared to find out whether you understand time and space complexity. the hardest one was the architecture part  because it was not obvious to me what to prepare there. facebook is such a huge company  doing architecture on facebook scale is something that i think only facebook or one of the other big companies can prepare you to do. the career one was kind of a pleasant chat.,in a list of integers  find out whether there are three numbers that sum up to zero.   2 answers
2015-07-09 07:23:55.177,the process starts out with contacting a recruiter. i was fortunate to have a friend who had previous interned at facebook. from there  if they like the looks of your application  you will be given an online screening test on the hackerrank platform   90 minutes. advice is to keep calm  don t stress out  make sure you read the question. i solved this task with time to spare  and was able to move on with the process. i was given a phone interview  however did not perform well. the question was oriented heavily towards algorithm design and recursion  of which i could have solved  but unfortunately  given the stress  was unable to.,given a string of numbers  ie  11  count the number of permutations of this string if we were to the digits as array indexes of the alphabet. assume the a   1. perms  1     1   a   perms  11     2   aa    j     1 answer
2015-02-23 11:00:16.03,the internship application process was this  resume submission     hr email requesting more information  grades sheet  i m a cs student   if i were to join fb what would interest me most to be working on  location preferences etc.     hr 10min screening     45m technical phone interview  if good     45m technical on site interview .,1. tell me about yourself 2. given each abc letter has a value  a 1  b 2  ...   z 26   compute the number of ways one can decode a given integer. e.g. 23    gt  2   2  3   23    456    gt  1   4  5  6    123    gt  3   1  2  3   1  23   12  3     4 answers
2015-02-02 09:16:31.787,i applied to the company via employee referral. the process took 2 weeks. was contacted by hr professional who briefed about available positions. interview took place one week later. it was not very tough the questions were modified a bit  but were workable. overall moderate process,move all zeroes to end of array with minimum assignment operations   4 answers
2015-02-09 05:39:17.937,i was applying to facebook through a friend that is working there. i was first contacted by a recruiter who asked some technical questions. i was next contacted only 2 weeks later and a phone interview was set. the question was relatively easy  but i was stressed and couldn t think of a way to make it more efficient.,given a string of an arithmetic expression  composed of numbers      and      calculate the result   e.g.  2 4 5 7    13 answers
Date, Experience, Questions
2015-04-03 05:16:26.88,one 45 minutes coding interview via phone. the interviewer was nice and asked guiding questions. asked at the end for complexity and what could be done to improve the code.,given a string with parenthesis  eliminate the illegal parenthesis and return a legal string. for example          gt                gt               gt           6 answers
2015-02-16 02:10:51.92,got contacted by recruiter  two round of telephone interview  then onsite. several days later  references requested and all feedback will be gathered to hiring manager. then decision. the questions usually are not hard. the interviewer will give hints when you stuck.,algorithmic questions about array  linked list  trees   answer question
2015-04-11 12:13:58.17,quick interview process. i was contacted by the facebook recruiter  followed by a technical interview  where at first i had to answer questions about my previous jobs   projects and implement a couple of algorithms on whiteboard.,how to add two really large integers    answer question
2015-09-12 10:16:37.85,telephone interview followed by on site. process was exceptionally well managed and very well thought through and very efficient. interview presented an excellent impression of the company and the people who work there. never had a process that completed so quickly and with so little friction. highly recommended. would happily interview again    ,basic coding problems  white board architecturing   answer question
2015-01-23 06:46:44.973,from university. two phone interviews  then onsite interviews with 3 rounds. the whole process was very nice. but the one of the employee was not good.,scheduling problem   answer question
2015-01-31 11:47:11.673,the recruiter contacted me via linkedin. i had no prior interview experience. she was helpful and responsive. we had a phone call and she explained me the process. two weeks later i had my phone interview. i wasn t prepared enough  could not solve the second problem and that was it.,let a be an nxm boolean 2d array. find the largest subarray containing only 1s.   2 answers
2014-12-18 04:14:08.65,i have two phone coding interview over skype. than they invite me to offline interview  four interviews one after another in a single day. questions was pretty hard to answer  because you should hold in your mind two major things  think very fast and to be very accurate in what you are writing in the code. that was hard for me  but i m very happy to have such experience. facebook was seemed to me like superior place in case if you want to spend you whole life to coding and if really like it.,you given an array of scores that team can score in one game and the final team score. write the code that returns a list of all possible intermediate scores.   1 answer
2014-12-18 08:07:32.477,1 2 skype interviews and one on site interview in menlo park  california. skype interview  45 min total  interviewer was late    30 minutes for coding . a facebook manager asked usual behaviourial questions and then one coding task.,implement wildcard matchind  similar to leetcode problem .   answer question
2014-12-14 02:08:11.42,one online coding round  followed by two interviews. they asked basic questions  mostly from leetcode. the interviewers seemed interested and hr was responsive. i did all the questions  still did not receive an offer. no idea why. they do not give feedback.,convert a binary tree to a doubly circular linked list.   3 answers
2014-12-05 00:11:36.19,i went through the first two skype interviews. in each interview i was asked to introduce myself  then the interviewer gave me two problems to solve. the first one was easy. the second one was a little bit harder. each interview lasted around 50 minutes.,questions regarding dictionaries.   answer question
Date, Experience, Questions
2014-12-02 08:31:35.893,i got the interview by referral from a teacher who was in contact with the recruiter. the teacher gave my contact to the recruiter and a few days later i received an email to schedule the first skype interview. the question i mention was from this interview. i succeeded and got another skype interview  in which i failed. pretty straightforward process  though.,there was a tree and i was supposed to make a double linked list from the tree using a pre order traversal.   3 answers
2014-12-31 11:41:58.317,hr approached me via email  asked to tell a little bit about my self  and what is my strongest programming language  sent me a mail with pointer where to learn from. an phone interview was set up for 3 weeks later. it was on collabedit.com with skype. the interviewer was very nice  asked to talk a little bit about what i do. asked one question. if you need to implement bool find string str  which finds if a string exists in a dictionary describe the data structure you will use. a.write how one node of it will look like  b. implement the function and add support for     wildcard which can return more than once.,i said suffix tree is the best way to go  so he asked me how will a node of that tree will look like    5 answers
2014-11-29 16:49:25.54,made it part the first phone interview  rejected on the technical interview after not knowing the questions. entire process took about 3 4 weeks  and ran very smoothly. phone interview lasted 15 minute and the technical interview an hour.,shortest route between airports.   1 answer
2014-11-18 08:09:27.273,i submitted my cv on career fair and get the campus interview. before the campus view  they hold a meeting at a cafe to let us meet with the interviewers.,quite easy  find the substring of the string the difficult part is that your code should be bug free   1 answer
2014-11-12 05:07:50.75,it was scheduled interview after few days after i applied online. not all of the online technical test questions were solved by me  but interview was scheduled anyway  which is good.,in general it was not hard to take first interview   answer question
2014-11-01 09:06:50.92,online application  submitted the resume only. contacted next day for a phone interview. after the first interview was schedule for a second phone interview. finally went for the onsite interview in menlo park where there was 3 interview in the same day.,print a binary tree level per level. 1 2 3 4 5 6 7 would print 1 23 4567   2 answers
2014-11-27 14:38:19.32,facebook employee referred me   1 telephonic round   4 onsite  1 cultural fit   1 design   2 coding . the interview process was very smooth and all the interviewers were very friendly. most of the questions in the coding round were on algorithm fundamentals. also they expect clean coding with proper testing. the design round is more like the discussion you would have with your teammate suggesting pros and cons of each method.,clean code  test cases  scalable design  high level design...   answer question
2015-10-18 17:45:26.453,interview process was fairly quick and simple   one behavioral interview then three technical interviews before i was given the offer. each interview was about an hour long  with extra time for q a included.,given an array of integers and a target number  find the two elements whose sum is closest to the target number.   1 answer
2014-10-16 06:24:18.21,i apply on software engineering position. hr contacted me  and told that he thinks i m not good for this position. i received email with some questions about my experience and what i want to do in facebook.,design question   answer question
2014-11-03 05:03:07.303,i applied online and was invited to the phone interview. after one phone interview i was invited to the onside interview in london. visa process took near 1  month. all trip was prepaid by company. there was 4 interview and dinner  1 background check  2 about algo  and 1 for desing. after interview my recruted share with me reviews. this is the first company that share review with me after interview and this is really nice.,No Question
Date, Experience, Questions
2014-11-29 12:52:06.16,very nice phone interview. the interviewer was very calm and kept a relaxed atmosphere  no pressure to finish faster and no negative reactions when you get a question wrong .questions were not very difficult  find all possible permutations for a string and finding an element s position in a slightly sorted array in the most efficient way  you have something like  5 6 7 1 2 3  and you want the position for  2     you use binary search algorithm ,none for the first interview.   answer question
2014-08-15 10:20:17.137,i was referred by an existing employee. after an initial email by a recruiter  i didn t hear back for two weeks. i dropped a chaser and the managed to get the interview process started. i did a total of two phone screens with them. the first one went quite well and i heard back from the recruiter within a day. however i didn t manage to get past the second phone screen. each phone screen is pretty much standard  the interviewer calls you on your mobile or skype  and provide you with a collabedit or codeshare page to type out code in real time. the recruitment process is slick and systematic generally.,retrieve words from a dictionary that are made up of a subsequence of characters in an input string. i.e. given an input  abat   matching words may include  bat    tab   non matching words may be  bart  or  bar .   1 answer
2014-08-08 14:37:02.157,i was referred by a friend and after some back and forth they set up a phone screen via skype and collabedit.com. the feedback was very quick after the initial phone screening.,what is a memory efficient way to store a vector of integers  follow up question  using your proposed data structure  find an algorithm with constant memory usage to calculate the dot product of two vectors.   4 answers
2014-08-04 08:39:19.87,the process went very smoothly. the experience with the recruiter was fantastic and the recruiter was always excited to talk about the company and kept me informed of what was happening throughout the entire process. i did an initial screening interview and then a full day of on site interviews. the on site interviews consisted of two coding exercises  one on a whiteboard and one on a laptop   one on architecture  and one more that i don t remember.,a dynamic programming question about differences in words.   answer question
2014-07-15 14:31:30.21,the interview process for the internship position consisted of two phone interviews. the first interview was more about my past experience and had a single programming question. during the interview you re supposed to code the solution in a language of your choice. the interviewer will see what you re coding as you type and make mistakes. by doing so they have insights on how you approach programming problems. the second interview had two programming questions with similar degree of difficulty.,the first problem was the classical  reverse a linked list  problem. it s easy  but may make you feel nervous as getting the pointer manipulation right may be tricky.   1 answer
2014-07-22 16:57:07.123,i was initially contacted by a recruiter  and was then interviewed via skype. the interviewer had a pretty strong accent so it was hard to follow him at some points of the interview. he didn t spend time asking me about my background  but he was kind to respond questions in the end.,i wasn t asked anything particularly difficult on this interview  the question that i remember was  write a function to calculate the square root of a number without using square root function    answer question
2014-07-23 00:25:35.98,one hackerrank  three technical interview. the hackerrank question is fairly straightforward but easiest to do in higher level language. technical interviews were okay  but not hint ful or anything. made a stupid mistake in the last one and it cost me a lot   ,compare the leaves of a tree with early exit   answer question
2014-05-17 15:00:25.973,started with a quick phone call from a recruiter at facebook. he was very nice and polite but not technical. questions were related to past experience but i felt as though it was more just a quick fit check before moving to a more technical interview. next step was a call with a senior engineer. the phone call was about one hour in which the you will be quized about elementary data structures and algs.,create an iterator to traverse a binary tree. when the next function is called on the binary tree return the value at the next node as if you are doing an inorder traversal of the tree. restrictions  nodes do not have pointers to their parent node and you can t use recursion.   2 answers
2014-06-18 06:09:24.707,i applied through website took 2  months. fb is very efficient in hiring. the hr first sent some regular questions for me to answer  including the time to start working and so on  and then arranged the phone interview directly. on the same day of my phone interview  she arranged for onsite interviews. i was impressed with how efficient they are.,given a binary tree  write code to print the tree out line by line   1 answer
2014-05-13 03:18:59.783,phone interview  create an algorithm to check if two strings differ by one character. on site interview  4 consecutive interviews  1 personal  2 technical  1 architecture . personal   count 1 bits in uint architecture   some design with redis memchached technical 1   contact lists merge  data structure question  technical 2   simple regex matching,simple regex matching.   5 answers
Date, Experience, Questions
2014-12-08 22:57:33.187,i was contacted by a recruiter on linkedin. after a general chat with recruiter  current role  relocation  tech skills  we went ahead with the phone screen. i was asked 2 coding questions  which i coded  but i needed some hints in the second one. a few days later i got the email that the team would not like to move forward. and i can setup a call for review the feedback  which i didn t. i knew i wasn t super fast on coding  and problem solving.,nothing difficult. reverse string pair words that are anagrams of each other.   2 answers
2014-03-26 23:47:34.583,phone call interview with engineer. interviewer was very nice  talked about my previous work and his previous work. then got into coding questions.,given a list of k sublists containing n sorted integers  generate output as one sorted list. comment on complexities.   7 answers
2014-02-20 09:11:24.25,i had one phone interview  then fly to hong kong for the onsite interviews. there are four interviews  two for the coding  one for the design and one for both coding and behaviour question.,when you are a team leader  and there are some members they usually delayed their tasks  how would you do    answer question
2014-03-05 04:54:43.297,it s a long process but it is very clear. starts with one skype interview about general things  a second skype interview about coding. then if everything goes well an on site set of interviews  4 in total  about different aspect  cultural  coding  design . the last set is kind of extenuating  in all exercises there is always something more to add to the solution. i finally didn t get the job because of the result of one of these interviews,design how to use 1000 bots to crawl wikipedia with some restrictions   answer question
2014-03-02 22:36:29.247,i take the china batch day from oct. 2013  and finishes the event feb. 20 in hongkong.,questions are normal  you can find them all from leetcode.   answer question
2014-02-12 04:43:27.263,the recruiter contacted me by linkedin and schedule a phone interview 10 days later. it was a high level talk about my background and my interest in facebook. 2 weeks laters i had a technical skype interview with online coding. the day after  the recruiter sent me an email saying i did well and would be scheduling a onsite interview at their office in sao paulo. the interview took place in february  almost 2 months later.,palindrome algorithm  sort algorithm  tree algorithm  trie algorithm  chat architecture and design.   answer question
2015-07-30 01:09:12.853,contacted by recruiter in linkedin. phone interview with recruiter  code interview in skype  presence interviews in sao paulo office  4 interviews in a role with a quick snack break . some of the interviewers didnt seem much engaged in the interview. the company paid for all the costs with transportation and accomodation.,given a normal binary tree  write a function to serialize the tree into a string representation  returning the string   and also a function to deserialize a serialized string into the original binary tree.   1 answer
2014-02-25 03:11:51.66,phone screen,the puzzle   answer question
2014-02-08 05:06:42.087,i competed in a kaggle competition conducted by facebook. a few weeks after the competition ended i was contacted by a recruiter and asked a few basic questions via email. about a week after that the recruiter told me i was going to be interviewed. he also included a bunch of urls to read so i would be familiar with the facebook interview style. the interview was setup by a coordinator. two days later the interview took place over the phone. the interviewer introduced himself and asked me to introduce myself by discussing my favorite project. he said my resume was too extensive to discuss. i worked in silicon valley for 5 years and have a significant background in software engineering. there was no discussion of the kaggle competition. he then presented a puzzle. it involved a grid with the letters x  o  and g. x were walls  o were rooms  and g were guards. i had to create an algorithm that computed the the shortest path to each room from a guard. so if it took a guard 3 steps to reach a room  and another guard 2 steps  then you would only keep the 2. the grid was variable size  n x n . the task was to design the algorithm and then code it up in a shared web page. i had about 35 minutes to complete the puzzle. i wasn t able to get it completed. the next day i thought about it while eating lunch and the best way to solve it became clear. i was definitely on the right track during the interview  but it was simply incomplete. the puzzle itself wasn t amazingly hard. it s just the time constraints. i needed another 20 minutes or so to get it done right. a few days later i was told my background was not what they were looking for. this was a really strange thing to say because my background was never discussed. there is no doubt in my mind that my background is strong enough to work at facebook. as a matter of fact  after seeing the skills of the interviewing engineer  i looked him up on linkedin   i feel i m over qualified. a few observations... this was the first time i ve been interviewed by someone with significantly less experience than myself. your past experience is irrelevant. i could have helped steve jobs invent the iphone but if you can t solve the puzzle then you ll be passed over. while i was working on the puzzle the interviewer gave me a  tip . it turns out that the tip was incorrect. i m 100  positive that using an efficient solution is completely incompatible with the tip he gave me. maybe it was part of the test. if you re good at puzzles and have a solid understand of software development  but not a lot of experience  then you should go apply. my personal impression is that they re looking for younger less experienced people. my interviewer started out as an intern so that seems to be a good alternative if you re still in college.,No Question
2014-03-25 08:04:22.65,it was a phone screening. everything was fine.,No Question
Date, Experience, Questions
